PlayerID,Position,Goals,MarketValueEUR,EfficiencyScore
311,CM,0,10000000,0.0000
451,CF,0,8000000,0.0000
249,CAM,0,100000000,0.0000
189,CB,0,30000000,0.0000
171,RW,0,500000,0.0000
418,GK,0,40000000,0.0000
238,CF,0,20000000,0.0000
180,CAM,0,50000000,0.0000
297,RW,0,3000000,0.0000
463,CDM,0,100000000,0.0000
318,RW,0,15000000,0.0000
209,LW,0,80000000,0.0000
62,CAM,0,1000000,0.0000
161,CAM,0,2000000,0.0000
362,CDM,1,150000000,0.0067
216,ST,0,2000000,0.0000
418,RB,0,50000000,0.0000
129,GK,0,10000000,0.0000
35,CB,0,40000000,0.0000
1,CB,0,15000000,0.0000
34,GK,0,1000000,0.0000
360,CAM,2,50000000,0.0400
57,LB,0,40000000,0.0000
216,LW,0,15000000,0.0000
198,CB,0,500000,0.0000
313,CDM,0,30000000,0.0000
402,ST,0,50000000,0.0000
304,LW,1,2000000,0.5000
253,CF,1,80000000,0.0125
322,CDM,0,50000000,0.0000
379,RW,0,10000000,0.0000
490,ST,0,50000000,0.0000
496,LW,0,20000000,0.0000
223,RB,0,3000000,0.0000
385,RW,1,500000,2.0000
203,CM,1,3000000,0.3333
440,CB,0,150000000,0.0000
202,CM,0,10000000,0.0000
296,LW,0,60000000,0.0000
308,ST,0,150000000,0.0000
318,CDM,2,10000000,0.2000
268,RB,0,15000000,0.0000
93,RW,1,8000000,0.1250
478,LB,0,2000000,0.0000
371,LB,0,100000000,0.0000
366,CDM,0,1000000,0.0000
447,CM,1,10000000,0.1000
68,CB,0,150000000,0.0000
150,CB,0,15000000,0.0000
207,LW,0,3000000,0.0000
64,ST,0,5000000,0.0000
341,CB,0,60000000,0.0000
322,LW,0,8000000,0.0000
107,RW,0,50000000,0.0000
270,RB,0,10000000,0.0000
241,CB,0,80000000,0.0000
284,LW,0,15000000,0.0000
222,CDM,0,1000000,0.0000
79,LB,0,5000000,0.0000
14,CAM,0,120000000,0.0000
313,LB,0,80000000,0.0000
156,RB,0,8000000,0.0000
135,CB,0,30000000,0.0000
218,CB,0,3000000,0.0000
112,LW,0,30000000,0.0000
165,CM,0,500000,0.0000
440,LW,1,10000000,0.1000
111,RW,0,1000000,0.0000
396,LW,1,2000000,0.5000
88,LB,0,60000000,0.0000
32,LW,1,60000000,0.0167
196,RW,0,2000000,0.0000
335,RW,1,500000,2.0000
193,RB,0,5000000,0.0000
258,CDM,0,3000000,0.0000
405,LW,0,30000000,0.0000
306,LB,0,100000000,0.0000
388,GK,0,500000,0.0000
69,CDM,0,20000000,0.0000
179,CAM,0,2000000,0.0000
398,ST,0,500000,0.0000
331,CF,0,3000000,0.0000
449,CB,0,5000000,0.0000
171,LB,0,30000000,0.0000
396,CB,0,2000000,0.0000
314,CDM,1,3000000,0.3333
178,CB,0,500000,0.0000
13,ST,0,10000000,0.0000
498,CB,0,40000000,0.0000
209,CM,0,8000000,0.0000
204,CB,0,120000000,0.0000
270,GK,0,120000000,0.0000
189,LB,0,80000000,0.0000
474,CB,0,60000000,0.0000
483,RB,1,120000000,0.0083
55,CB,0,50000000,0.0000
141,GK,0,5000000,0.0000
467,ST,0,150000000,0.0000
484,LW,0,1000000,0.0000
63,ST,0,8000000,0.0000
199,ST,1,3000000,0.3333
74,LW,0,80000000,0.0000
338,CM,1,3000000,0.3333
404,RW,0,1000000,0.0000
361,ST,0,30000000,0.0000
188,GK,0,8000000,0.0000
238,CDM,0,15000000,0.0000
161,CAM,0,3000000,0.0000
59,GK,0,15000000,0.0000
381,CM,0,30000000,0.0000
339,CM,0,8000000,0.0000
191,ST,2,120000000,0.0167
260,CAM,0,1000000,0.0000
159,CDM,0,40000000,0.0000
28,RB,0,40000000,0.0000
479,LW,2,100000000,0.0200
315,CAM,0,15000000,0.0000
437,GK,0,120000000,0.0000
17,LW,1,2000000,0.5000
165,CAM,0,20000000,0.0000
133,ST,0,80000000,0.0000
385,RB,0,150000000,0.0000
384,RW,1,20000000,0.0500
478,LB,0,40000000,0.0000
94,CM,1,15000000,0.0667
145,CAM,0,60000000,0.0000
394,CM,0,120000000,0.0000
257,CB,0,15000000,0.0000
458,ST,2,20000000,0.1000
358,CAM,0,150000000,0.0000
100,RW,0,1000000,0.0000
332,RW,0,60000000,0.0000
361,CB,0,500000,0.0000
479,CF,0,60000000,0.0000
376,LW,1,40000000,0.0250
34,GK,0,500000,0.0000
300,CB,0,60000000,0.0000
492,ST,1,1000000,1.0000
404,LW,0,15000000,0.0000
496,CB,0,30000000,0.0000
133,LB,0,3000000,0.0000
444,CB,0,3000000,0.0000
61,RB,0,80000000,0.0000
414,RW,1,1000000,1.0000
192,CF,0,100000000,0.0000
357,LB,0,5000000,0.0000
111,GK,0,30000000,0.0000
233,RB,0,20000000,0.0000
368,RW,0,50000000,0.0000
132,CB,0,500000,0.0000
199,ST,0,60000000,0.0000
398,LW,0,80000000,0.0000
82,CB,0,30000000,0.0000
451,CM,0,3000000,0.0000
377,CAM,0,80000000,0.0000
442,CM,0,120000000,0.0000
321,CDM,0,150000000,0.0000
478,CDM,0,8000000,0.0000
377,GK,0,120000000,0.0000
274,CDM,0,3000000,0.0000
71,CB,0,80000000,0.0000
368,RW,1,50000000,0.0200
30,RB,0,50000000,0.0000
208,GK,0,80000000,0.0000
358,ST,1,20000000,0.0500
188,CM,0,30000000,0.0000
90,CB,0,100000000,0.0000
400,CF,0,120000000,0.0000
82,LB,1,50000000,0.0200
363,CAM,0,80000000,0.0000
33,CDM,0,15000000,0.0000
234,ST,1,2000000,0.5000
140,LB,0,80000000,0.0000
430,CB,0,5000000,0.0000
476,ST,0,80000000,0.0000
55,GK,0,10000000,0.0000
278,CM,0,500000,0.0000
413,RW,0,500000,0.0000
107,CM,0,50000000,0.0000
86,CB,0,40000000,0.0000
392,CM,0,40000000,0.0000
471,ST,1,50000000,0.0200
165,CAM,0,40000000,0.0000
5,CM,0,50000000,0.0000
451,LB,0,40000000,0.0000
97,CDM,0,120000000,0.0000
17,CM,0,60000000,0.0000
342,LB,0,20000000,0.0000
86,CM,0,8000000,0.0000
54,CF,0,120000000,0.0000
404,CAM,0,1000000,0.0000
217,CDM,0,8000000,0.0000
74,ST,0,80000000,0.0000
292,GK,0,3000000,0.0000
148,LW,0,80000000,0.0000
465,LW,0,60000000,0.0000
311,LW,1,50000000,0.0200
342,CAM,0,10000000,0.0000
351,LW,1,10000000,0.1000
464,ST,0,30000000,0.0000
65,CDM,1,10000000,0.1000
42,LB,0,500000,0.0000
323,CDM,0,3000000,0.0000
141,CB,0,8000000,0.0000
368,CDM,0,8000000,0.0000
384,CM,1,15000000,0.0667
7,LB,0,5000000,0.0000
500,CAM,0,60000000,0.0000
447,RW,1,40000000,0.0250
25,RB,0,80000000,0.0000
70,LW,0,8000000,0.0000
443,GK,0,10000000,0.0000
117,CB,0,80000000,0.0000
311,CB,0,8000000,0.0000
5,CF,0,120000000,0.0000
85,RW,0,100000000,0.0000
184,CB,0,2000000,0.0000
464,CB,0,15000000,0.0000
294,GK,0,60000000,0.0000
118,CB,0,50000000,0.0000
123,CB,0,15000000,0.0000
70,RW,0,2000000,0.0000
260,CDM,0,120000000,0.0000
331,CB,0,5000000,0.0000
181,ST,1,8000000,0.1250
182,RB,0,1000000,0.0000
479,CM,0,3000000,0.0000
326,RB,0,500000,0.0000
421,ST,0,500000,0.0000
320,CDM,0,120000000,0.0000
172,CM,0,2000000,0.0000
312,GK,0,3000000,0.0000
464,CF,1,120000000,0.0083
80,LB,0,50000000,0.0000
72,GK,0,100000000,0.0000
198,ST,0,500000,0.0000
269,CDM,0,1000000,0.0000
273,RB,0,5000000,0.0000
184,LW,0,120000000,0.0000
105,ST,0,2000000,0.0000
372,CAM,0,5000000,0.0000
351,CB,0,20000000,0.0000
276,CAM,0,15000000,0.0000
364,LB,0,150000000,0.0000
352,CB,0,10000000,0.0000
293,GK,0,60000000,0.0000
133,RW,1,2000000,0.5000
220,RB,0,8000000,0.0000
393,RB,0,1000000,0.0000
84,LW,0,2000000,0.0000
425,RW,0,8000000,0.0000
380,GK,0,60000000,0.0000
447,CAM,1,2000000,0.5000
222,CB,0,8000000,0.0000
111,CM,0,15000000,0.0000
180,CAM,0,100000000,0.0000
464,LW,0,15000000,0.0000
248,ST,0,10000000,0.0000
426,RB,0,20000000,0.0000
226,RW,0,30000000,0.0000
202,RW,0,80000000,0.0000
397,LB,0,120000000,0.0000
42,RB,0,30000000,0.0000
164,CM,1,50000000,0.0200
302,RW,1,500000,2.0000
458,CM,0,15000000,0.0000
400,CM,0,8000000,0.0000
61,RW,0,120000000,0.0000
282,CM,0,8000000,0.0000
415,CDM,0,120000000,0.0000
222,CDM,0,150000000,0.0000
187,LW,0,5000000,0.0000
31,CF,0,3000000,0.0000
312,CB,0,8000000,0.0000
219,RW,0,1000000,0.0000
435,CDM,0,100000000,0.0000
435,CB,0,30000000,0.0000
101,ST,0,500000,0.0000
454,LB,0,100000000,0.0000
296,LB,0,5000000,0.0000
66,RW,0,150000000,0.0000
236,CAM,0,3000000,0.0000
130,CB,0,150000000,0.0000
243,RW,0,5000000,0.0000
53,ST,1,500000,2.0000
24,RB,0,2000000,0.0000
189,CB,0,50000000,0.0000
14,CAM,0,8000000,0.0000
314,LW,0,1000000,0.0000
74,LW,0,100000000,0.0000
199,ST,1,80000000,0.0125
309,CAM,0,2000000,0.0000
37,RB,0,20000000,0.0000
474,CM,0,20000000,0.0000
291,CDM,0,150000000,0.0000
235,CDM,0,10000000,0.0000
155,CDM,0,2000000,0.0000
214,ST,0,1000000,0.0000
156,CAM,1,1000000,1.0000
121,RB,0,120000000,0.0000
389,CB,0,40000000,0.0000
418,ST,0,120000000,0.0000
334,RW,0,3000000,0.0000
346,RB,0,80000000,0.0000
315,RW,0,500000,0.0000
165,CM,0,40000000,0.0000
347,GK,0,40000000,0.0000
401,CB,0,50000000,0.0000
39,CM,0,20000000,0.0000
411,CAM,0,10000000,0.0000
347,CDM,0,2000000,0.0000
217,RB,0,15000000,0.0000
370,CB,0,3000000,0.0000
216,CM,0,150000000,0.0000
324,CB,0,10000000,0.0000
482,LW,0,3000000,0.0000
369,CF,1,100000000,0.0100
462,CAM,0,80000000,0.0000
93,CM,0,5000000,0.0000
170,CM,0,120000000,0.0000
429,CF,0,8000000,0.0000
8,CM,0,3000000,0.0000
491,CM,0,120000000,0.0000
403,CB,0,100000000,0.0000
13,LW,0,50000000,0.0000
468,CB,0,3000000,0.0000
325,RW,0,120000000,0.0000
391,LB,0,1000000,0.0000
308,CAM,0,500000,0.0000
429,RB,0,500000,0.0000
344,CF,0,150000000,0.0000
286,CF,1,150000000,0.0067
236,CAM,0,100000000,0.0000
55,CF,0,60000000,0.0000
125,CDM,0,2000000,0.0000
292,ST,1,40000000,0.0250
146,CM,0,30000000,0.0000
125,ST,0,120000000,0.0000
3,RB,0,10000000,0.0000
397,CDM,0,50000000,0.0000
377,LW,1,5000000,0.2000
217,CB,0,10000000,0.0000
331,CF,1,20000000,0.0500
136,CAM,0,30000000,0.0000
270,CAM,0,500000,0.0000
11,LW,0,1000000,0.0000
490,CB,0,30000000,0.0000
336,CB,0,8000000,0.0000
48,CF,0,2000000,0.0000
123,CB,0,50000000,0.0000
186,CB,0,15000000,0.0000
416,CF,0,120000000,0.0000
278,RW,1,8000000,0.1250
23,LB,0,100000000,0.0000
318,GK,0,80000000,0.0000
329,CAM,0,500000,0.0000
36,CAM,0,40000000,0.0000
447,CDM,0,1000000,0.0000
119,LW,0,15000000,0.0000
457,ST,0,120000000,0.0000
156,CM,1,50000000,0.0200
406,CM,0,15000000,0.0000
375,RW,0,3000000,0.0000
388,ST,0,5000000,0.0000
210,RB,0,120000000,0.0000
489,CDM,0,8000000,0.0000
440,CAM,0,8000000,0.0000
72,LB,0,60000000,0.0000
290,CDM,0,2000000,0.0000
438,CB,0,40000000,0.0000
98,CDM,1,80000000,0.0125
309,CF,0,20000000,0.0000
267,CB,0,15000000,0.0000
311,LB,0,100000000,0.0000
18,RB,0,80000000,0.0000
288,CAM,0,20000000,0.0000
237,LW,0,3000000,0.0000
363,LW,0,8000000,0.0000
154,CM,0,5000000,0.0000
12,CM,0,15000000,0.0000
136,RW,0,120000000,0.0000
50,ST,1,15000000,0.0667
109,ST,0,15000000,0.0000
482,CB,0,60000000,0.0000
497,RB,0,60000000,0.0000
120,CM,0,80000000,0.0000
130,RW,0,500000,0.0000
114,CB,0,50000000,0.0000
430,LB,0,1000000,0.0000
253,CB,0,10000000,0.0000
282,RW,0,30000000,0.0000
52,LW,0,15000000,0.0000
492,CDM,0,10000000,0.0000
237,LB,0,40000000,0.0000
362,ST,0,3000000,0.0000
336,CDM,0,10000000,0.0000
129,RW,0,20000000,0.0000
146,GK,0,8000000,0.0000
498,CDM,0,5000000,0.0000
495,LB,0,1000000,0.0000
79,CB,0,8000000,0.0000
294,CB,0,120000000,0.0000
369,RW,0,50000000,0.0000
185,CAM,0,3000000,0.0000
329,CM,0,60000000,0.0000
104,LW,0,150000000,0.0000
156,LW,0,120000000,0.0000
296,CM,0,80000000,0.0000
489,LB,0,20000000,0.0000
25,RW,0,8000000,0.0000
369,LB,0,80000000,0.0000
465,GK,0,40000000,0.0000
45,CM,0,3000000,0.0000
233,LW,0,10000000,0.0000
315,CAM,1,40000000,0.0250
395,CB,0,500000,0.0000
210,LW,0,5000000,0.0000
277,LB,0,5000000,0.0000
358,RW,0,10000000,0.0000
337,ST,0,60000000,0.0000
172,RW,0,8000000,0.0000
308,LW,0,100000000,0.0000
37,LB,0,3000000,0.0000
300,RB,0,60000000,0.0000
23,CAM,1,3000000,0.3333
246,CB,0,80000000,0.0000
173,CM,0,15000000,0.0000
219,RB,0,80000000,0.0000
134,ST,0,120000000,0.0000
35,CAM,0,20000000,0.0000
208,CM,0,60000000,0.0000
63,CB,0,3000000,0.0000
116,CDM,0,15000000,0.0000
458,GK,0,1000000,0.0000
320,LW,0,50000000,0.0000
461,CF,0,500000,0.0000
460,LB,0,20000000,0.0000
217,RW,0,1000000,0.0000
185,LW,0,80000000,0.0000
62,LB,0,15000000,0.0000
277,CM,0,3000000,0.0000
382,ST,0,8000000,0.0000
394,LW,0,50000000,0.0000
80,CAM,1,20000000,0.0500
208,CM,0,30000000,0.0000
208,CM,0,80000000,0.0000
350,GK,0,60000000,0.0000
463,CDM,0,8000000,0.0000
476,CB,0,2000000,0.0000
170,LB,0,8000000,0.0000
363,LB,0,60000000,0.0000
76,RW,0,5000000,0.0000
377,CDM,1,10000000,0.1000
359,CM,0,15000000,0.0000
203,GK,0,40000000,0.0000
169,CDM,0,100000000,0.0000
126,ST,2,60000000,0.0333
209,RW,0,20000000,0.0000
29,LB,0,1000000,0.0000
409,CAM,0,150000000,0.0000
367,LW,0,120000000,0.0000
182,LW,0,40000000,0.0000
400,CM,0,80000000,0.0000
490,RB,0,20000000,0.0000
394,CAM,1,2000000,0.5000
415,LW,0,120000000,0.0000
264,RB,0,100000000,0.0000
87,LW,0,1000000,0.0000
437,CAM,0,8000000,0.0000
160,CF,1,10000000,0.1000
172,CB,0,20000000,0.0000
149,LW,0,5000000,0.0000
466,ST,0,20000000,0.0000
365,LB,0,30000000,0.0000
364,RW,0,60000000,0.0000
371,CB,0,10000000,0.0000
335,ST,2,3000000,0.6667
259,CB,0,5000000,0.0000
31,CB,0,2000000,0.0000
100,CM,0,8000000,0.0000
386,CB,0,150000000,0.0000
373,LW,0,120000000,0.0000
474,CB,0,2000000,0.0000
170,CM,0,8000000,0.0000
419,LW,0,80000000,0.0000
271,CDM,0,1000000,0.0000
239,LW,0,20000000,0.0000
493,CB,0,20000000,0.0000
488,LW,0,80000000,0.0000
75,GK,0,100000000,0.0000
79,CB,0,3000000,0.0000
324,LW,0,120000000,0.0000
417,RW,0,120000000,0.0000
354,RW,0,5000000,0.0000
484,CF,0,100000000,0.0000
311,LW,0,120000000,0.0000
111,ST,1,5000000,0.2000
211,LW,1,40000000,0.0250
351,CAM,0,120000000,0.0000
446,RB,0,50000000,0.0000
89,RW,1,150000000,0.0067
445,ST,0,3000000,0.0000
318,CAM,0,3000000,0.0000
447,CAM,0,10000000,0.0000
49,CB,0,2000000,0.0000
52,CAM,0,30000000,0.0000
131,RB,0,30000000,0.0000
172,CF,1,5000000,0.2000
436,CDM,0,100000000,0.0000
300,CF,1,3000000,0.3333
281,CB,1,60000000,0.0167
402,RW,1,80000000,0.0125
361,LW,2,2000000,1.0000
403,RW,0,10000000,0.0000
299,ST,1,50000000,0.0200
146,GK,0,20000000,0.0000
291,CM,0,100000000,0.0000
118,CM,1,120000000,0.0083
54,RB,0,10000000,0.0000
315,LW,1,5000000,0.2000
427,CB,0,3000000,0.0000
170,LB,0,80000000,0.0000
484,CM,0,30000000,0.0000
157,CM,0,3000000,0.0000
290,GK,0,1000000,0.0000
140,ST,1,50000000,0.0200
65,LB,0,50000000,0.0000
282,LB,0,30000000,0.0000
466,LB,0,3000000,0.0000
16,CM,0,20000000,0.0000
234,CB,0,120000000,0.0000
35,CM,0,50000000,0.0000
385,ST,0,100000000,0.0000
291,RB,0,3000000,0.0000
18,LW,1,30000000,0.0333
491,RW,0,1000000,0.0000
208,CF,0,2000000,0.0000
365,CM,0,50000000,0.0000
390,LW,0,30000000,0.0000
255,CB,0,2000000,0.0000
266,GK,0,120000000,0.0000
332,CM,0,40000000,0.0000
480,ST,0,120000000,0.0000
166,RW,0,3000000,0.0000
1,CB,0,3000000,0.0000
193,LW,2,10000000,0.2000
227,LB,0,1000000,0.0000
288,CB,0,120000000,0.0000
227,RB,0,1000000,0.0000
404,CB,0,50000000,0.0000
338,ST,0,15000000,0.0000
12,LB,0,2000000,0.0000
142,CDM,0,40000000,0.0000
151,CDM,0,15000000,0.0000
390,CB,0,30000000,0.0000
281,LB,0,8000000,0.0000
267,CDM,0,3000000,0.0000
400,CDM,0,30000000,0.0000
145,CDM,0,8000000,0.0000
390,ST,1,120000000,0.0083
337,RW,1,40000000,0.0250
257,LB,0,5000000,0.0000
449,LW,1,120000000,0.0083
60,RW,0,5000000,0.0000
346,GK,0,2000000,0.0000
57,LB,0,8000000,0.0000
410,LW,0,20000000,0.0000
436,GK,0,50000000,0.0000
210,CAM,1,50000000,0.0200
5,CB,0,1000000,0.0000
196,CDM,0,2000000,0.0000
205,CM,0,20000000,0.0000
55,CB,0,15000000,0.0000
140,LW,0,20000000,0.0000
122,RW,0,3000000,0.0000
198,CM,0,20000000,0.0000
466,RW,1,15000000,0.0667
75,CDM,0,30000000,0.0000
401,CDM,0,100000000,0.0000
100,LW,0,80000000,0.0000
418,CDM,0,60000000,0.0000
460,CB,0,150000000,0.0000
216,RB,0,2000000,0.0000
209,CM,0,1000000,0.0000
443,CB,0,150000000,0.0000
209,CAM,1,2000000,0.5000
446,CB,0,3000000,0.0000
356,CM,0,100000000,0.0000
102,CM,1,1000000,1.0000
67,CAM,1,20000000,0.0500
340,RB,0,500000,0.0000
448,CB,0,150000000,0.0000
239,CDM,0,1000000,0.0000
176,CAM,0,1000000,0.0000
254,CM,0,5000000,0.0000
497,RB,0,2000000,0.0000
461,LB,0,10000000,0.0000
499,ST,0,40000000,0.0000
451,ST,2,10000000,0.2000
431,LB,0,80000000,0.0000
476,ST,0,100000000,0.0000
333,GK,0,1000000,0.0000
3,CAM,1,40000000,0.0250
107,RB,0,100000000,0.0000
474,ST,0,2000000,0.0000
26,RW,1,2000000,0.5000
449,CM,0,50000000,0.0000
431,RW,0,1000000,0.0000
382,RW,1,60000000,0.0167
449,CDM,0,1000000,0.0000
302,CM,0,10000000,0.0000
472,CB,0,30000000,0.0000
378,CDM,0,30000000,0.0000
436,RW,0,20000000,0.0000
13,CAM,0,8000000,0.0000
171,CDM,0,8000000,0.0000
84,CAM,0,1000000,0.0000
361,ST,0,100000000,0.0000
393,RW,0,5000000,0.0000
434,CAM,0,5000000,0.0000
479,LW,0,10000000,0.0000
263,LW,0,30000000,0.0000
165,CB,0,5000000,0.0000
394,CDM,0,8000000,0.0000
438,ST,0,500000,0.0000
117,CM,0,60000000,0.0000
455,LW,1,80000000,0.0125
268,CB,0,20000000,0.0000
118,LW,0,8000000,0.0000
102,CDM,0,15000000,0.0000
78,CDM,0,80000000,0.0000
46,CAM,0,8000000,0.0000
267,RW,0,15000000,0.0000
276,RW,0,150000000,0.0000
440,RW,0,2000000,0.0000
451,LW,0,80000000,0.0000
344,CAM,0,2000000,0.0000
106,LB,1,15000000,0.0667
155,ST,0,100000000,0.0000
335,CDM,0,150000000,0.0000
249,CDM,0,20000000,0.0000
169,GK,0,60000000,0.0000
396,CF,1,500000,2.0000
313,CDM,0,40000000,0.0000
135,RW,0,10000000,0.0000
249,CDM,0,20000000,0.0000
117,ST,1,5000000,0.2000
461,CDM,0,5000000,0.0000
14,CM,0,50000000,0.0000
86,CAM,1,500000,2.0000
178,LB,0,50000000,0.0000
279,ST,0,120000000,0.0000
161,ST,1,30000000,0.0333
441,CM,0,50000000,0.0000
398,CAM,0,2000000,0.0000
357,RB,0,5000000,0.0000
343,CDM,1,5000000,0.2000
272,RB,0,20000000,0.0000
91,GK,0,60000000,0.0000
423,CAM,0,2000000,0.0000
191,CB,0,50000000,0.0000
397,CB,0,30000000,0.0000
435,CF,1,150000000,0.0067
67,LB,0,30000000,0.0000
257,LW,0,2000000,0.0000
85,RW,1,500000,2.0000
296,RB,0,5000000,0.0000
85,CM,0,10000000,0.0000
69,RB,0,40000000,0.0000
33,CB,0,40000000,0.0000
437,RW,0,150000000,0.0000
395,RB,0,150000000,0.0000
126,CM,0,1000000,0.0000
410,CDM,0,120000000,0.0000
394,RB,0,30000000,0.0000
177,RW,0,8000000,0.0000
422,LW,0,8000000,0.0000
110,RW,0,20000000,0.0000
345,CM,0,20000000,0.0000
151,RW,0,500000,0.0000
403,CF,1,15000000,0.0667
7,RB,0,10000000,0.0000
121,CB,0,1000000,0.0000
294,LW,0,30000000,0.0000
51,LB,0,80000000,0.0000
226,LB,0,8000000,0.0000
72,RW,1,20000000,0.0500
268,LW,0,80000000,0.0000
3,ST,0,10000000,0.0000
231,CB,0,15000000,0.0000
44,CB,0,8000000,0.0000
359,RB,0,2000000,0.0000
202,CAM,1,5000000,0.2000
117,LW,0,5000000,0.0000
46,CF,1,60000000,0.0167
125,CM,0,40000000,0.0000
157,LW,0,50000000,0.0000
492,CDM,0,3000000,0.0000
237,CAM,0,60000000,0.0000
227,GK,0,3000000,0.0000
404,RW,0,5000000,0.0000
337,CDM,0,5000000,0.0000
94,CM,0,15000000,0.0000
103,RW,0,20000000,0.0000
402,CF,0,100000000,0.0000
12,RB,0,2000000,0.0000
477,RB,0,1000000,0.0000
443,RW,0,5000000,0.0000
424,CM,0,15000000,0.0000
332,CAM,0,60000000,0.0000
192,LW,0,20000000,0.0000
296,CF,2,2000000,1.0000
452,LW,1,500000,2.0000
436,CM,0,80000000,0.0000
50,RB,0,5000000,0.0000
172,CF,0,20000000,0.0000
333,CB,0,120000000,0.0000
493,CM,0,3000000,0.0000
18,CB,0,3000000,0.0000
285,CB,0,50000000,0.0000
76,GK,0,50000000,0.0000
315,CDM,0,40000000,0.0000
363,RW,0,120000000,0.0000
348,ST,0,5000000,0.0000
173,RW,0,5000000,0.0000
283,LW,0,5000000,0.0000
201,CF,0,100000000,0.0000
406,CB,0,8000000,0.0000
112,LB,0,3000000,0.0000
430,ST,1,1000000,1.0000
423,RW,1,50000000,0.0200
471,LW,0,60000000,0.0000
446,RW,0,8000000,0.0000
475,ST,2,150000000,0.0133
330,LW,0,1000000,0.0000
177,GK,0,80000000,0.0000
335,RW,1,10000000,0.1000
202,CAM,1,15000000,0.0667
176,CF,1,10000000,0.1000
188,CB,0,20000000,0.0000
128,CAM,1,8000000,0.1250
468,RW,0,50000000,0.0000
194,ST,1,500000,2.0000
222,LB,0,40000000,0.0000
420,LW,0,100000000,0.0000
493,LW,1,100000000,0.0100
65,LW,2,10000000,0.2000
340,LB,0,20000000,0.0000
173,GK,0,10000000,0.0000
477,CDM,0,8000000,0.0000
73,CB,0,50000000,0.0000
446,CAM,1,50000000,0.0200
345,RW,1,10000000,0.1000
105,LW,0,2000000,0.0000
101,RW,1,80000000,0.0125
167,CAM,0,500000,0.0000
280,RB,0,10000000,0.0000
288,ST,0,60000000,0.0000
157,CAM,0,80000000,0.0000
36,CF,1,50000000,0.0200
230,CDM,0,15000000,0.0000
30,LW,1,500000,2.0000
429,LB,0,3000000,0.0000
384,ST,1,60000000,0.0167
147,RW,1,10000000,0.1000
222,ST,1,120000000,0.0083
277,CDM,0,2000000,0.0000
166,RW,1,15000000,0.0667
426,CM,0,150000000,0.0000
309,RW,0,20000000,0.0000
190,CAM,0,8000000,0.0000
74,CAM,0,5000000,0.0000
23,RW,1,10000000,0.1000
39,CM,0,20000000,0.0000
243,CDM,0,8000000,0.0000
197,LB,0,3000000,0.0000
16,LW,1,8000000,0.1250
116,LW,0,3000000,0.0000
274,CDM,0,100000000,0.0000
66,CM,0,20000000,0.0000
10,CM,1,60000000,0.0167
346,ST,0,5000000,0.0000
447,LW,0,15000000,0.0000
66,RB,0,20000000,0.0000
12,LW,0,3000000,0.0000
359,LB,0,2000000,0.0000
309,CF,0,1000000,0.0000
124,LB,0,500000,0.0000
158,CF,0,60000000,0.0000
495,RW,0,8000000,0.0000
234,CM,0,500000,0.0000
443,CB,0,8000000,0.0000
80,RW,0,500000,0.0000
473,GK,0,50000000,0.0000
279,CM,0,5000000,0.0000
245,CAM,0,8000000,0.0000
401,CDM,0,2000000,0.0000
69,RW,1,40000000,0.0250
458,RB,0,15000000,0.0000
48,CM,0,3000000,0.0000
213,CDM,0,60000000,0.0000
81,CB,0,30000000,0.0000
352,RB,0,150000000,0.0000
369,CB,0,15000000,0.0000
444,CDM,0,30000000,0.0000
110,ST,0,80000000,0.0000
79,ST,0,5000000,0.0000
467,CB,0,60000000,0.0000
345,RB,0,500000,0.0000
405,CB,0,10000000,0.0000
11,CB,0,15000000,0.0000
128,LB,0,8000000,0.0000
327,CAM,0,150000000,0.0000
84,RW,0,2000000,0.0000
152,ST,1,30000000,0.0333
321,CB,0,100000000,0.0000
475,GK,0,10000000,0.0000
183,LB,0,10000000,0.0000
491,LB,0,8000000,0.0000
90,ST,0,80000000,0.0000
91,GK,0,1000000,0.0000
106,CF,0,60000000,0.0000
111,LW,0,50000000,0.0000
28,CDM,0,50000000,0.0000
1,ST,2,1000000,2.0000
170,RW,0,1000000,0.0000
303,CF,0,60000000,0.0000
37,LW,1,500000,2.0000
363,LB,0,20000000,0.0000
59,ST,0,15000000,0.0000
108,CB,0,10000000,0.0000
113,CDM,0,5000000,0.0000
488,RB,0,3000000,0.0000
466,CAM,0,50000000,0.0000
196,CAM,0,1000000,0.0000
13,CM,0,3000000,0.0000
233,CDM,0,8000000,0.0000
442,CM,0,60000000,0.0000
30,CDM,0,40000000,0.0000
226,CF,0,5000000,0.0000
212,CB,0,40000000,0.0000
484,CM,0,100000000,0.0000
381,LW,0,1000000,0.0000
201,RW,0,60000000,0.0000
486,CAM,0,2000000,0.0000
349,LW,0,100000000,0.0000
342,CDM,0,150000000,0.0000
401,ST,2,40000000,0.0500
183,CM,0,100000000,0.0000
496,CAM,0,2000000,0.0000
147,RB,0,120000000,0.0000
386,CB,0,500000,0.0000
490,ST,1,80000000,0.0125
38,LB,0,15000000,0.0000
93,CM,0,100000000,0.0000
171,CAM,0,20000000,0.0000
24,LW,0,100000000,0.0000
25,RB,0,10000000,0.0000
270,CB,0,15000000,0.0000
115,CB,0,2000000,0.0000
243,LW,1,100000000,0.0100
239,RB,0,10000000,0.0000
168,GK,0,15000000,0.0000
477,RW,0,500000,0.0000
119,CDM,0,30000000,0.0000
