PerformanceID,PlayerID,ClubID,LeagueID,SeasonID,Goals,Assists,GoalContributions
4020,1395,55,5,3,0,1,1
4021,674,41,4,3,4,5,9
4022,548,86,8,1,2,0,2
4023,574,50,5,4,4,7,11
4024,418,53,5,4,2,2,4
4025,1248,80,7,2,2,8,10
4026,1179,89,8,4,1,1,2
4027,1096,2,1,5,2,2,4
4028,37,46,4,4,11,2,13
4029,1587,26,3,3,11,4,15
4030,1917,93,8,5,0,0,0
4031,1313,30,3,4,1,0,1
4032,1084,26,3,3,1,0,1
4033,112,21,2,5,4,5,9
4034,1418,74,7,5,1,0,1
4035,798,28,3,3,4,2,6
4036,737,54,5,5,8,6,14
4037,15,68,6,5,5,6,11
4038,406,12,1,2,1,1,2
4039,1217,72,6,5,6,1,7
4040,540,21,2,4,0,2,2
4041,1616,73,7,2,1,1,2
4042,871,63,6,2,0,1,1
4043,127,87,8,3,2,2,4
4044,949,34,3,5,5,2,7
4045,1237,72,6,4,8,1,9
4046,1460,82,7,1,9,2,11
4047,9,31,3,4,1,4,5
4048,1808,50,5,4,5,9,14
4049,539,56,5,3,4,8,12
4050,49,21,2,3,0,1,1
4051,1577,62,6,4,6,10,16
4052,666,20,2,4,0,0,0
4053,1478,84,7,3,3,5,8
4054,272,87,8,3,2,1,3
4055,1522,46,4,2,9,9,18
4056,261,21,2,3,8,3,11
4057,270,95,8,2,0,0,0
4058,1395,55,5,5,1,0,1
4059,96,79,7,4,14,4,18
4060,1791,29,3,3,2,2,4
4061,225,53,5,5,0,1,1
4062,887,76,7,5,0,0,0
4063,1581,16,2,3,10,13,23
4064,723,95,8,4,9,7,16
4065,1023,85,8,1,1,1,2
4066,1110,60,5,1,1,0,1
4067,819,95,8,2,5,6,11
4068,470,81,7,1,1,1,2
4069,1146,10,1,3,5,2,7
4070,689,52,5,5,0,1,1
4071,1010,34,3,3,0,0,0
4072,1097,27,3,2,3,6,9
4073,259,30,3,2,5,1,6
4074,360,57,5,4,4,6,10
4075,648,49,5,3,5,2,7
4076,1089,26,3,1,0,3,3
4077,493,37,4,5,0,7,7
4078,836,84,7,5,4,1,5
4079,843,63,6,3,5,3,8
4080,1212,13,2,4,0,1,1
4081,1504,8,1,4,0,0,0
4082,897,80,7,3,0,0,0
4083,218,70,6,3,6,3,9
4084,1784,52,5,2,0,1,1
4085,263,30,3,3,0,1,1
4086,735,45,4,5,2,10,12
4087,1820,80,7,2,3,6,9
4088,107,55,5,4,5,1,6
4089,767,66,6,4,0,0,0
4090,91,39,4,1,8,7,15
4091,1134,63,6,3,3,4,7
4092,561,8,1,5,0,2,2
4093,704,20,2,3,1,0,1
4094,1573,84,7,1,6,3,9
4095,735,83,7,1,2,0,2
4096,1640,8,1,4,8,1,9
4097,1293,70,6,2,6,3,9
4098,1038,39,4,1,0,2,2
4099,495,48,4,5,0,0,0
4100,121,36,3,1,0,3,3
4101,1664,91,8,1,1,2,3
4102,503,90,8,5,17,2,19
4103,319,50,5,3,0,1,1
4104,800,71,6,3,1,4,5
4105,1113,48,4,1,5,3,8
4106,1561,79,7,3,3,1,4
4107,22,8,1,3,11,4,15
4108,364,75,7,2,0,3,3
4109,358,83,7,3,1,3,4
4110,1479,68,6,1,1,1,2
4111,36,67,6,4,1,3,4
4112,424,62,6,1,8,1,9
4113,1757,10,1,5,6,2,8
4114,229,90,8,4,7,4,11
4115,901,65,6,2,1,0,1
4116,80,15,2,2,5,3,8
4117,89,55,5,4,4,2,6
4118,459,66,6,5,3,4,7
4119,1957,81,7,3,0,1,1
4120,246,45,4,5,2,2,4
4121,1262,55,5,4,3,2,5
4122,1922,28,3,3,3,10,13
4123,848,31,3,1,2,4,6
4124,1139,35,3,5,8,5,13
4125,1921,90,8,2,0,1,1
4126,821,62,6,3,1,3,4
4127,766,13,2,2,3,13,16
4128,969,63,6,2,5,7,12
4129,429,41,4,5,2,1,3
4130,1931,39,4,4,3,5,8
4131,370,61,6,3,6,4,10
4132,660,25,3,2,0,3,3
4133,718,49,5,3,0,0,0
4134,1184,27,3,4,2,10,12
4135,905,94,8,1,1,8,9
4136,1820,23,2,5,4,9,13
4137,157,59,5,5,7,2,9
4138,555,32,3,5,0,0,0
4139,190,14,2,4,14,5,19
4140,222,44,4,2,9,7,16
4141,630,42,4,2,7,0,7
4142,585,49,5,5,1,2,3
4143,1085,49,5,3,3,1,4
4144,1558,73,7,2,2,2,4
4145,764,19,2,2,5,1,6
4146,387,19,2,3,9,5,14
4147,875,57,5,4,3,2,5
4148,1676,78,7,1,8,6,14
4149,1676,61,6,5,5,1,6
4150,1353,26,3,3,2,5,7
4151,1657,84,7,3,7,7,14
4152,1672,1,1,2,0,2,2
4153,488,4,1,1,0,0,0
4154,278,8,1,5,3,5,8
4155,758,10,1,3,0,1,1
4156,147,58,5,2,0,1,1
4157,1670,88,8,5,5,5,10
4158,1656,9,1,4,12,5,17
4159,347,29,3,2,8,0,8
4160,1117,64,6,3,1,0,1
4161,1889,65,6,4,12,2,14
4162,774,54,5,2,7,1,8
4163,950,50,5,3,3,6,9
4164,336,36,3,4,3,1,4
4165,1972,19,2,3,0,1,1
4166,1327,68,6,4,10,9,19
4167,603,58,5,5,3,5,8
4168,1278,15,2,1,6,4,10
4169,997,77,7,5,7,4,11
4170,478,24,2,2,8,4,12
4171,757,15,2,3,2,2,4
4172,262,5,1,2,2,5,7
4173,61,25,3,4,3,1,4
4174,1457,79,7,1,6,1,7
4175,304,41,4,2,5,7,12
4176,1780,75,7,3,6,5,11
4177,1623,49,5,4,12,4,16
4178,421,55,5,3,4,3,7
4179,1946,19,2,1,0,1,1
4180,1320,89,8,2,0,1,1
4181,1801,49,5,1,6,10,16
4182,936,73,7,5,1,2,3
4183,925,23,2,2,9,3,12
4184,1358,82,7,4,0,1,1
4185,1545,89,8,1,7,5,12
4186,974,13,2,3,0,0,0
4187,5,59,5,1,2,6,8
4188,1599,86,8,2,3,7,10
4189,1908,32,3,2,5,2,7
4190,1433,5,1,4,2,5,7
4191,1177,74,7,2,5,4,9
4192,364,75,7,4,1,0,1
4193,405,10,1,1,1,0,1
4194,1906,16,2,2,0,2,2
4195,1308,84,7,4,2,3,5
4196,87,15,2,4,0,0,0
4197,1712,40,4,4,9,5,14
4198,828,28,3,1,2,1,3
4199,363,10,1,1,0,3,3
4200,1408,94,8,5,4,3,7
4201,1101,51,5,4,9,4,13
4202,604,54,5,3,3,3,6
4203,978,39,4,3,8,3,11
4204,682,66,6,3,1,2,3
4205,1651,48,4,4,0,0,0
4206,754,31,3,5,6,6,12
4207,75,68,6,3,6,2,8
4208,157,59,5,4,7,5,12
4209,1434,26,3,4,6,5,11
4210,443,43,4,4,3,4,7
4211,27,81,7,4,0,2,2
4212,599,9,1,4,5,6,11
4213,1584,43,4,2,0,2,2
4214,205,39,4,1,0,0,0
4215,1191,96,8,3,2,1,3
4216,345,32,3,4,0,1,1
4217,1100,74,7,2,1,4,5
4218,1612,67,6,2,3,1,4
4219,951,21,2,4,4,2,6
4220,809,30,3,5,9,2,11
4221,760,95,8,3,1,4,5
4222,814,59,5,5,2,6,8
4223,1753,41,4,3,7,2,9
4224,303,3,1,2,0,1,1
4225,313,36,3,3,3,4,7
4226,598,63,6,4,1,2,3
4227,1692,84,7,3,6,2,8
4228,184,40,4,3,3,4,7
4229,1251,26,3,4,0,0,0
4230,417,78,7,4,1,3,4
4231,1359,54,5,1,0,8,8
4232,1966,48,4,2,11,8,19
4233,167,2,1,3,6,1,7
4234,1768,7,1,1,1,2,3
4235,698,27,3,4,0,0,0
4236,152,38,4,4,0,1,1
4237,1410,77,7,4,3,1,4
4238,1025,30,3,3,3,2,5
4239,238,89,8,4,6,1,7
4240,1053,80,7,3,1,0,1
4241,485,42,4,4,0,2,2
4242,1339,40,4,1,0,1,1
4243,1408,94,8,3,5,4,9
4244,1823,80,7,4,1,5,6
4245,682,66,6,4,0,0,0
4246,1100,74,7,4,2,3,5
4247,1761,91,8,2,3,6,9
4248,314,65,6,2,9,4,13
4249,657,69,6,2,0,1,1
4250,531,12,1,1,0,2,2
4251,755,40,4,3,4,0,4
4252,109,59,5,4,3,4,7
4253,1615,91,8,4,7,0,7
4254,934,67,6,2,1,1,2
4255,1122,3,1,2,6,9,15
4256,1639,95,8,4,4,7,11
4257,450,85,8,2,0,4,4
4258,212,47,4,1,6,0,6
4259,1298,18,2,3,7,14,21
4260,524,25,3,2,3,3,6
4261,678,96,8,4,11,2,13
4262,562,1,1,3,4,4,8
4263,1281,18,2,4,1,2,3
4264,1230,18,2,2,1,1,2
4265,1647,4,1,1,2,1,3
4266,713,51,5,3,4,4,8
4267,201,63,6,4,3,2,5
4268,1381,15,2,3,3,2,5
4269,1393,86,8,5,1,3,4
4270,765,12,1,3,7,1,8
4271,1234,40,4,4,2,1,3
4272,1755,76,7,3,0,0,0
4273,763,89,8,2,0,0,0
4274,1260,58,5,5,12,0,12
4275,1835,16,2,3,4,8,12
4276,632,57,5,4,1,2,3
4277,1381,57,5,2,2,2,4
4278,1665,25,3,2,0,2,2
4279,1994,62,6,4,3,1,4
4280,755,40,4,2,6,5,11
4281,351,8,1,3,3,4,7
4282,1768,7,1,2,1,1,2
4283,339,70,6,1,3,2,5
4284,4,89,8,4,0,1,1
4285,1836,15,2,4,8,4,12
4286,1306,31,3,1,5,8,13
4287,359,60,5,2,0,0,0
4288,1410,77,7,5,1,3,4
4289,174,82,7,1,1,0,1
4290,1693,2,1,2,4,4,8
4291,202,26,3,1,3,6,9
4292,520,21,2,1,0,1,1
4293,1013,64,6,1,9,6,15
4294,1977,35,3,2,0,0,0
4295,458,77,7,3,0,1,1
4296,99,85,8,5,6,4,10
4297,1153,79,7,5,0,1,1
4298,110,61,6,3,4,4,8
4299,188,35,3,4,12,5,17
4300,339,70,6,5,3,5,8
4301,1200,13,2,5,1,3,4
4302,1468,74,7,3,3,5,8
4303,103,40,4,1,9,5,14
4304,1933,96,8,4,5,1,6
4305,90,71,6,5,0,0,0
4306,298,75,7,4,1,1,2
4307,1423,6,1,3,6,6,12
4308,1840,24,2,1,1,1,2
4309,1625,1,1,2,3,6,9
4310,1938,1,1,3,7,6,13
4311,1137,23,2,5,5,3,8
4312,1083,14,2,5,2,0,2
4313,522,1,1,2,3,2,5
4314,231,52,5,1,0,0,0
4315,847,35,3,3,2,6,8
4316,330,7,1,4,6,10,16
4317,588,73,7,5,4,1,5
4318,1560,39,4,1,5,4,9
4319,625,3,1,4,7,1,8
4320,269,59,5,4,6,3,9
4321,1189,55,5,2,3,3,6
4322,286,40,4,2,1,3,4
4323,634,82,7,1,15,5,20
4324,1529,17,2,2,5,5,10
4325,520,21,2,5,2,2,4
4326,779,50,5,4,6,7,13
4327,1900,91,8,4,0,1,1
4328,633,43,4,2,0,1,1
4329,1826,65,6,4,0,3,3
4330,104,92,8,2,6,3,9
4331,1344,70,6,2,1,3,4
4332,1040,82,7,3,1,1,2
4333,1008,85,8,3,1,1,2
4334,583,85,8,2,6,3,9
4335,1568,26,3,2,1,2,3
4336,1248,80,7,3,4,2,6
4337,1424,43,4,3,0,1,1
4338,274,42,4,4,0,1,1
4339,13,55,5,2,5,0,5
4340,1766,6,1,1,0,0,0
4341,1909,11,1,2,0,0,0
4342,1291,38,4,2,11,4,15
4343,1258,76,7,5,11,4,15
4344,1003,62,6,2,2,2,4
4345,756,63,6,4,4,3,7
4346,318,73,7,3,1,1,2
4347,887,29,3,3,0,0,0
4348,1773,94,8,3,3,0,3
4349,665,86,8,3,0,0,0
4350,773,11,1,1,0,0,0
4351,562,1,1,2,1,4,5
4352,1846,39,4,3,0,4,4
4353,1882,14,2,4,3,2,5
4354,1056,29,3,4,4,7,11
4355,590,64,6,1,2,8,10
4356,172,36,3,3,5,5,10
4357,136,4,1,2,6,9,15
4358,707,29,3,4,10,3,13
4359,431,79,7,4,8,7,15
4360,54,68,6,3,5,5,10
4361,488,4,1,5,0,0,0
4362,1098,46,4,5,7,1,8
4363,196,14,2,1,5,1,6
4364,665,86,8,2,0,0,0
4365,1016,54,5,3,0,1,1
4366,786,64,6,3,2,2,4
4367,1536,66,6,1,0,1,1
4368,528,79,7,3,8,3,11
4369,958,34,3,2,0,1,1
4370,124,45,4,3,2,3,5
4371,969,45,4,3,2,5,7
4372,230,77,7,3,16,7,23
4373,572,54,5,4,5,3,8
4374,1420,79,7,4,9,2,11
4375,1591,62,6,1,10,4,14
4376,1845,93,8,2,9,2,11
4377,1894,49,5,2,7,0,7
4378,1038,95,8,2,1,1,2
4379,64,46,4,3,3,1,4
4380,1925,71,6,4,0,1,1
4381,525,60,5,4,13,6,19
4382,610,30,3,3,1,0,1
4383,1723,44,4,5,6,3,9
4384,1326,27,3,4,0,1,1
4385,90,71,6,3,0,0,0
4386,684,88,8,4,0,2,2
4387,560,92,8,2,2,2,4
4388,1299,56,5,2,8,15,23
4389,1444,31,3,3,12,4,16
4390,652,40,4,3,5,2,7
4391,42,9,1,1,2,2,4
4392,968,72,6,3,6,5,11
4393,438,69,6,4,9,5,14
4394,1093,36,3,2,2,3,5
4395,1281,23,2,1,2,1,3
4396,1140,88,8,3,0,1,1
4397,387,19,2,4,6,1,7
4398,955,41,4,3,3,6,9
4399,587,46,4,2,7,3,10
4400,386,50,5,2,2,1,3
4401,668,38,4,5,1,1,2
4402,166,19,2,1,1,5,6
4403,1309,65,6,3,3,0,3
4404,321,57,5,4,0,1,1
4405,1477,35,3,4,14,1,15
4406,610,81,7,5,0,1,1
4407,1699,57,5,4,5,2,7
4408,519,82,7,5,0,0,0
4409,1382,54,5,3,0,2,2
4410,1661,26,3,4,0,5,5
4411,1781,71,6,2,0,1,1
4412,636,20,2,1,6,3,9
4413,1016,20,2,5,0,1,1
4414,1545,89,8,3,9,9,18
4415,607,6,1,4,3,4,7
4416,1259,55,5,1,2,6,8
4417,1819,62,6,3,0,0,0
4418,1635,58,5,3,5,5,10
4419,1737,52,5,4,1,0,1
4420,96,64,6,2,13,2,15
4421,1883,6,1,2,9,2,11
4422,1648,37,4,3,1,0,1
4423,1392,16,2,5,11,4,15
4424,77,15,2,3,5,3,8
4425,1903,25,3,1,2,3,5
4426,1984,65,6,2,5,11,16
4427,1141,86,8,4,3,2,5
4428,876,67,6,2,10,2,12
4429,411,8,1,4,2,2,4
4430,1999,45,4,2,1,0,1
4431,922,29,3,4,2,3,5
4432,175,74,7,1,2,3,5
4433,1404,56,5,1,2,5,7
4434,720,74,7,3,3,7,10
4435,311,49,5,4,7,10,17
4436,71,84,7,2,2,4,6
4437,587,82,7,3,8,3,11
4438,69,38,4,4,0,0,0
4439,21,2,1,4,12,8,20
4440,1016,91,8,2,0,0,0
4441,1402,47,4,1,1,1,2
4442,1920,39,4,2,4,5,9
4443,956,31,3,3,2,3,5
4444,1120,26,3,4,1,0,1
4445,448,68,6,5,3,7,10
4446,673,21,2,5,3,5,8
4447,5,49,5,3,5,9,14
4448,888,26,3,4,5,4,9
4449,1465,23,2,4,1,5,6
4450,966,64,6,3,2,3,5
4451,1414,69,6,5,7,4,11
4452,148,44,4,2,5,5,10
4453,1910,58,5,1,9,3,12
4454,1896,75,7,2,1,3,4
4455,180,83,7,5,7,1,8
4456,53,74,7,1,1,1,2
4457,1724,83,7,2,3,1,4
4458,870,24,2,2,1,5,6
4459,832,84,7,5,5,4,9
4460,1875,52,5,1,9,7,16
4461,1113,43,4,2,3,0,3
4462,1566,35,3,1,5,4,9
4463,1548,47,4,1,11,6,17
4464,1919,71,6,5,0,1,1
4465,1856,46,4,1,6,7,13
4466,860,22,2,2,0,0,0
4467,386,50,5,3,1,1,2
4468,1722,34,3,2,5,0,5
4469,304,41,4,5,4,9,13
4470,1820,23,2,4,6,11,17
4471,161,93,8,3,8,5,13
4472,711,9,1,1,2,3,5
4473,1660,53,5,4,1,1,2
4474,173,17,2,3,13,3,16
4475,839,19,2,3,8,4,12
4476,1608,50,5,5,10,6,16
4477,787,32,3,5,0,6,6
4478,146,85,8,2,10,11,21
4479,291,1,1,2,2,10,12
4480,1722,34,3,3,2,7,9
4481,1699,57,5,5,8,3,11
4482,1633,59,5,5,0,0,0
4483,793,44,4,3,5,2,7
4484,633,33,3,3,1,1,2
4485,744,88,8,3,1,6,7
4486,460,13,2,3,1,3,4
4487,558,83,7,2,0,0,0
4488,1068,70,6,1,0,2,2
4489,1345,48,4,3,2,4,6
4490,1546,76,7,4,0,1,1
4491,1857,16,2,4,1,2,3
4492,1673,71,6,5,10,4,14
4493,387,11,1,1,3,5,8
4494,1206,5,1,3,6,6,12
4495,1615,91,8,3,12,4,16
4496,959,24,2,3,10,4,14
4497,1608,13,2,4,8,3,11
4498,105,65,6,1,7,7,14
4499,1066,34,3,4,0,0,0
4500,1919,71,6,2,0,1,1
4501,369,75,7,3,1,1,2
4502,35,51,5,3,7,4,11
4503,792,23,2,3,7,4,11
4504,1775,11,1,3,0,2,2
4505,1646,85,8,3,8,5,13
4506,232,41,4,4,3,0,3
4507,302,76,7,1,1,1,2
4508,795,75,7,4,1,6,7
4509,376,1,1,2,6,5,11
4510,1913,62,6,1,10,8,18
4511,1314,31,3,3,1,0,1
4512,709,39,4,3,5,4,9
4513,1414,35,3,1,13,7,20
4514,391,82,7,4,2,1,3
4515,907,93,8,4,0,0,0
4516,1556,64,6,4,1,0,1
4517,314,65,6,4,5,1,6
4518,1634,60,5,1,0,0,0
4519,1669,91,8,5,0,0,0
4520,1089,45,4,2,5,2,7
4521,1878,52,5,1,0,3,3
4522,1690,2,1,1,5,2,7
4523,1940,40,4,2,0,2,2
4524,956,31,3,4,2,2,4
4525,248,60,5,4,2,8,10
4526,910,40,4,4,6,10,16
4527,590,64,6,2,5,5,10
4528,1054,23,2,2,0,0,0
4529,68,20,2,3,0,0,0
4530,1436,50,5,2,0,0,0
4531,168,47,4,4,1,1,2
4532,515,95,8,1,0,2,2
4533,289,63,6,2,5,6,11
4534,3,96,8,5,0,4,4
4535,713,5,1,1,3,1,4
4536,1064,55,5,3,0,0,0
4537,591,1,1,5,4,2,6
4538,366,74,7,4,8,4,12
4539,808,11,1,5,2,2,4
4540,110,61,6,2,13,4,17
4541,117,19,2,4,17,7,24
4542,118,51,5,4,10,7,17
4543,1852,79,7,1,2,3,5
4544,466,13,2,2,0,1,1
4545,1368,90,8,4,0,1,1
4546,347,29,3,4,6,1,7
4547,1610,1,1,4,10,1,11
4548,172,36,3,2,4,3,7
4549,831,69,6,2,6,3,9
4550,109,59,5,1,3,8,11
4551,878,89,8,5,3,9,12
4552,393,57,5,3,1,0,1
4553,522,1,1,4,5,5,10
4554,860,84,7,3,0,0,0
4555,348,39,4,4,9,2,11
4556,1886,82,7,1,4,5,9
4557,804,66,6,4,1,1,2
4558,1276,66,6,2,3,6,9
4559,128,61,6,5,0,0,0
4560,447,41,4,4,1,3,4
4561,1156,89,8,4,1,2,3
4562,1922,28,3,1,2,9,11
4563,288,65,6,4,2,4,6
4564,165,31,3,4,0,2,2
4565,822,55,5,3,3,5,8
4566,1644,12,1,5,2,4,6
4567,1936,81,7,2,0,0,0
4568,1524,41,4,3,5,4,9
4569,196,14,2,2,9,4,13
4570,1541,23,2,3,2,4,6
4571,82,84,7,2,0,2,2
4572,616,53,5,2,0,1,1
4573,1188,81,7,2,2,0,2
4574,159,61,6,2,0,2,2
4575,1059,59,5,4,1,1,2
4576,222,44,4,3,5,5,10
4577,791,71,6,4,1,0,1
4578,1307,45,4,2,10,4,14
4579,44,38,4,3,1,1,2
4580,751,90,8,4,0,0,0
4581,1642,15,2,3,1,2,3
4582,1461,13,2,4,1,1,2
4583,1857,46,4,2,6,5,11
4584,396,86,8,5,0,0,0
4585,1676,77,7,3,6,5,11
4586,1141,86,8,3,0,0,0
4587,366,74,7,5,6,2,8
4588,1056,29,3,1,3,10,13
4589,1055,87,8,5,9,4,13
4590,1808,50,5,5,0,1,1
4591,865,63,6,2,1,0,1
4592,508,78,7,4,8,2,10
4593,1353,26,3,1,2,3,5
4594,1682,8,1,4,6,3,9
4595,1916,10,1,5,0,3,3
4596,150,49,5,1,3,3,6
4597,1620,96,8,4,10,4,14
4598,971,87,8,3,14,6,20
4599,1089,45,4,4,2,3,5
4600,1930,36,3,2,10,4,14
4601,1961,6,1,4,1,5,6
4602,1627,83,7,4,3,4,7
4603,36,67,6,3,1,0,1
4604,1054,23,2,3,0,1,1
4605,730,55,5,3,0,1,1
4606,646,61,6,4,1,4,5
4607,378,29,3,2,3,1,4
4608,1788,90,8,4,1,4,5
4609,1064,55,5,4,2,2,4
4610,1202,36,3,3,2,1,3
4611,1691,68,6,2,0,0,0
4612,48,3,1,4,2,1,3
4613,1401,48,4,3,0,0,0
4614,1426,59,5,2,7,4,11
4615,884,89,8,4,1,1,2
4616,751,90,8,3,0,0,0
4617,1115,83,7,2,3,2,5
4618,1507,40,4,3,0,1,1
4619,781,59,5,3,11,5,16
4620,63,26,3,3,4,2,6
4621,907,93,8,5,0,1,1
4622,331,19,2,1,0,0,0
4623,170,17,2,4,2,3,5
4624,420,73,7,2,0,1,1
4625,1113,43,4,3,2,3,5
4626,1932,49,5,2,0,2,2
4627,781,59,5,2,10,3,13
4628,322,35,3,4,8,5,13
4629,1875,52,5,3,15,4,19
4630,114,32,3,1,8,3,11
4631,792,79,7,4,4,6,10
4632,984,34,3,4,7,5,12
4633,515,95,8,2,2,2,4
4634,1274,26,3,2,6,4,10
4635,728,14,2,5,5,4,9
4636,1044,46,4,4,9,2,11
4637,1844,75,7,3,2,4,6
4638,279,93,8,3,2,3,5
4639,711,9,1,3,6,4,10
4640,778,13,2,3,1,4,5
4641,1576,9,1,3,2,8,10
4642,214,9,1,2,10,5,15
4643,867,75,7,4,4,3,7
4644,485,42,4,5,0,4,4
4645,359,60,5,3,0,0,0
4646,1704,42,4,1,5,3,8
4647,1820,23,2,3,3,4,7
4648,1298,63,6,2,4,5,9
4649,285,35,3,4,13,4,17
4650,746,89,8,2,4,0,4
4651,1790,90,8,2,0,3,3
4652,171,96,8,5,1,4,5
4653,505,19,2,1,3,3,6
4654,1025,30,3,4,4,4,8
4655,1296,18,2,4,5,11,16
4656,17,91,8,5,2,0,2
4657,1198,72,6,4,2,0,2
4658,1505,25,3,2,6,2,8
4659,661,63,6,2,14,7,21
4660,596,2,1,3,1,2,3
4661,1366,35,3,4,13,4,17
4662,1133,70,6,3,0,0,0
4663,1270,59,5,1,8,5,13
4664,874,90,8,3,6,3,9
4665,207,15,2,1,2,4,6
4666,479,58,5,4,0,1,1
4667,1576,44,4,2,6,4,10
4668,718,49,5,2,0,0,0
4669,32,6,1,3,7,10,17
4670,512,66,6,3,4,3,7
4671,1919,71,6,1,2,1,3
4672,12,87,8,4,0,0,0
4673,252,42,4,3,0,0,0
4674,704,20,2,4,1,1,2
4675,224,91,8,3,4,5,9
4676,28,12,1,1,6,5,11
4677,1681,38,4,5,11,3,14
4678,1734,22,2,3,0,0,0
4679,299,13,2,1,10,3,13
4680,1872,61,6,2,0,0,0
4681,1415,34,3,3,0,2,2
4682,1332,57,5,1,12,2,14
4683,1358,31,3,1,0,0,0
4684,1170,20,2,2,3,1,4
4685,896,63,6,4,4,9,13
4686,1729,51,5,4,5,2,7
4687,164,48,4,2,0,3,3
4688,971,87,8,4,6,2,8
4689,459,66,6,4,6,6,12
4690,273,75,7,4,6,3,9
4691,1016,20,2,4,1,0,1
4692,1674,76,7,5,0,1,1
4693,1908,61,6,1,10,2,12
4694,1386,18,2,2,7,3,10
4695,389,95,8,5,6,7,13
4696,1475,29,3,2,2,2,4
4697,1407,11,1,5,1,1,2
4698,1911,3,1,4,4,1,5
4699,272,87,8,2,3,7,10
4700,1420,34,3,2,6,4,10
4701,753,56,5,2,0,0,0
4702,992,12,1,4,5,6,11
4703,530,86,8,4,9,7,16
4704,270,95,8,1,0,0,0
4705,1012,96,8,3,1,0,1
4706,1833,43,4,2,4,1,5
4707,491,36,3,2,3,3,6
4708,1469,85,8,2,3,1,4
4709,1614,4,1,3,0,0,0
4710,865,63,6,1,2,3,5
4711,970,41,4,4,5,3,8
4712,392,3,1,1,3,1,4
4713,1545,11,1,5,1,0,1
4714,426,85,8,1,4,6,10
4715,501,46,4,5,0,1,1
4716,1859,68,6,4,2,3,5
4717,303,3,1,1,0,1,1
4718,483,52,5,2,2,7,9
4719,358,83,7,4,5,7,12
4720,1546,76,7,3,1,1,2
4721,1321,74,7,1,5,6,11
4722,547,40,4,2,0,3,3
4723,936,73,7,4,1,3,4
4724,20,74,7,4,8,5,13
4725,1365,95,8,3,11,6,17
4726,706,58,5,4,5,2,7
4727,704,94,8,5,0,1,1
4728,926,90,8,4,4,3,7
4729,924,27,3,4,2,4,6
4730,594,69,6,1,13,3,16
4731,282,87,8,4,6,2,8
4732,1389,33,3,1,0,0,0
4733,500,46,4,3,12,4,16
4734,440,44,4,4,0,1,1
4735,1146,94,8,5,4,1,5
4736,1143,18,2,1,0,3,3
4737,219,10,1,4,8,1,9
4738,870,24,2,4,4,4,8
4739,1339,40,4,4,0,2,2
4740,999,90,8,2,3,4,7
4741,322,35,3,5,6,5,11
4742,968,72,6,2,4,6,10
4743,1002,72,6,4,0,0,0
4744,797,81,7,3,6,2,8
4745,1572,10,1,4,1,5,6
4746,1717,59,5,1,10,3,13
4747,1998,91,8,3,11,3,14
4748,74,49,5,2,2,3,5
4749,1725,88,8,4,4,7,11
4750,290,18,2,4,11,3,14
4751,1141,44,4,1,2,2,4
4752,700,46,4,2,1,0,1
4753,1713,83,7,3,5,2,7
4754,146,85,8,1,15,4,19
4755,1337,14,2,2,0,0,0
4756,1946,8,1,5,1,1,2
4757,1922,28,3,4,5,9,14
4758,273,93,8,5,6,4,10
4759,1975,59,5,2,12,3,15
4760,247,75,7,3,11,4,15
4761,585,49,5,2,1,4,5
4762,629,94,8,3,1,3,4
4763,61,25,3,3,0,1,1
4764,1401,48,4,4,0,0,0
4765,1014,31,3,4,0,0,0
4766,1705,92,8,5,7,5,12
4767,1178,29,3,4,3,8,11
4768,1553,24,2,3,2,1,3
4769,1063,54,5,3,3,1,4
4770,1408,94,8,1,3,3,6
4771,1526,38,4,5,1,1,2
4772,1118,75,7,3,0,0,0
4773,554,96,8,2,10,4,14
4774,1187,61,6,3,1,3,4
4775,311,49,5,2,8,3,11
4776,1050,90,8,2,0,0,0
4777,713,58,5,5,5,7,12
4778,1904,90,8,4,12,2,14
4779,1760,91,8,5,4,4,8
4780,529,75,7,1,2,0,2
4781,812,11,1,4,2,6,8
4782,1464,1,1,2,11,2,13
4783,1132,61,6,4,4,2,6
4784,62,73,7,4,4,5,9
4785,974,51,5,1,0,0,0
4786,1544,68,6,4,11,4,15
4787,176,52,5,3,2,0,2
4788,864,32,3,4,4,7,11
4789,1997,5,1,1,5,5,10
4790,1471,64,6,4,1,1,2
4791,274,42,4,3,0,0,0
4792,1401,48,4,2,0,0,0
4793,476,81,7,2,1,1,2
4794,1990,95,8,5,3,1,4
4795,1312,22,2,1,2,11,13
4796,1303,8,1,3,2,8,10
4797,680,45,4,1,1,1,2
4798,853,33,3,2,1,2,3
4799,207,15,2,5,2,3,5
4800,1035,20,2,3,1,0,1
4801,228,85,8,2,4,4,8
4802,1538,81,7,2,1,1,2
4803,1230,18,2,4,0,3,3
4804,1433,5,1,3,6,7,13
4805,638,8,1,1,5,1,6
4806,719,77,7,3,6,8,14
4807,1311,52,5,5,0,0,0
4808,1619,92,8,4,0,1,1
4809,268,60,5,4,2,3,5
4810,1446,24,2,5,7,2,9
4811,1189,55,5,1,3,4,7
4812,170,65,6,1,1,6,7
4813,1461,13,2,2,2,2,4
4814,635,21,2,5,8,2,10
4815,1124,13,2,2,4,4,8
4816,320,21,2,5,11,4,15
4817,842,13,2,2,11,4,15
4818,1531,8,1,3,0,1,1
