PlayerID,PlayerName,Age,Height,Weight,PreferredFoot,Nationality,ClubName,LeagueName,LeagueCountry,UEFACoefficient,PositionName,PositionGroup,MarketValueEUR,WageEUR,Matches,MinutesPlayed,Goals,Assists,GoalContribution,xG,xA,PassAccuracy,KeyPasses,TacklesWon,Interceptions,DefensiveDuelsWon,Shots,ShotsOnTarget,DribblesCompleted,ProgressivePasses,ProgressiveCarries,GoalValueRatio,PerformanceScore
1024,"Leon Martins",22,180,70,Right,Netherlands,"Union Rovers","Liga Dorada",Spain,88.3,CM,Midfielder,55201000.0000,19920.0000,65,4895,11,13,24,12.14,13.95,72.33333333333333,5.22,7.24,4.74,165.4,4.3,108.10000000000001,3.0200000000000005,13.82,12.27,0.000000056633333333333324,54.46
1033,"Jordan Fernandez",23,183,87,Right,Colombia,"Deportivo Rovers","Eredivisie Cup",Netherlands,45.2,LW,Forward,23181000.0000,5506.6667,73,6137,24,11,35,20.22,12.31,83.86666666666666,4.52,1.95,1.09,135.3,13.760000000000002,103.5,4.07,8.95,7.81,0.00000038490000000000007,65.30333333333333
1036,"Carlos Ferreira",23,178,77,Left,Belgium,"City City FC","Serie Nazionale",Italy,76.1,RB,Defender,18273000.0000,5105.0000,34,2808,6,5,11,5.77,4.33,81.9,0.74,4.85,5.71,148.60000000000002,0.53,40.4,0.83,9.620000000000001,3.43,0.0000001643,43.16
1100,"Nuno Muller",33,175,73,Right,Portugal,"Union Town","Serie Nazionale",Portugal,76.1,CDM,Midfielder,19646200.0000,5884.0000,101,8540,9,15,24,12.17,17.97,88.1,10.01,10.28,6.96,206.6,7.05,188.60000000000002,7.420000000000001,29.060000000000002,20.139999999999997,0.00000012208000000000002,42.598
1120,"Karim Smith",26,192,80,Right,Portugal,"Real Athletic Club","Serie Nazionale",Italy,76.1,RW,Forward,31802000.0000,11215.0000,89,6614,28,14,42,34.28,14.67,74.675,4.7,1.8800000000000001,1.62,190.3,14.66,148.89999999999998,6.78,10.75,10.799999999999999,0.00000021997499999999998,58.17750000000001
1235,"Nils Santos",25,180,74,Left,Brazil,"South Town",Bundesklasse,Germany,81.7,CM,Midfielder,29616000.0000,10003.3333,64,5293,4,16,20,4.409999999999999,19.58,89,9.07,5.07,6.300000000000001,143,4.53,120.19999999999999,5.87,16.07,6.73,0.0000000601,51.31
1249,"Jonas Mensah",22,181,75,Right,"South Korea","South Athletic Club","Serie Nazionale",Italy,76.1,LW,Forward,91366333.3333,20556.6667,101,7810,21,13,34,26.119999999999997,14.399999999999999,82.10000000000001,5.34,1.8900000000000001,1.57,165.4,8.58,93.7,8.32,8.41,10.89,0.00000010783333333333334,67.04
1312,"Jamal Wilson",26,170,66,Right,Ghana,"South Saints","Primeira Coroa",Spain,88.3,CM,Midfielder,41096666.6667,14650.0000,80,6181,14,22,36,13.23,18.2,84.7,5.86,5,3.35,161.6,3.41,88.69999999999999,6.75,13.690000000000001,9.78,0.00000016790000000000001,70.90333333333332
1395,"Jordan Garcia",25,193,80,Left,Ghana,"Sporting United FC","Ligue Elite",France,68.4,RB,Defender,16041400.0000,4310.0000,118,8722,5,5,10,7.23,6.090000000000001,82.66,2.1599999999999997,12.14,8.370000000000001,335.8,1.53,198.89999999999998,3.5199999999999996,30.61,9.700000000000001,0.00000005956,29.564
1408,"Yannick Moreau",19,191,75,Left,Serbia,"FC CF","Liga Continental",Brazil,30.5,CAM,Midfielder,17942000.0000,7374.0000,123,8975,15,21,36,15.399999999999999,24.28,79.96,10.11,11.490000000000002,8.99,269.6,13.21,205.3,9.87,26.13,15.59,0.00000019076000000000002,52.51800000000001
1422,"Callum Lefevre",30,180,70,Right,Germany,"South SC","Eredivisie Cup",Netherlands,45.2,CDM,Midfielder,21033000.0000,7375.0000,33,2232,7,5,12,9.12,6.48,78.2,4.8,3.56,4.27,113.1,4.74,89.2,3.71,12.09,6.95,0.00000016735,46.385000000000005
1457,"Adama Romano",20,185,58,Left,USA,"FC Athletic Club","Serie Nazionale",Portugal,76.1,ST,Forward,33610750.0000,11470.0000,106,8435,34,11,45,31.92,11.58,74.19999999999999,2.41,3.95,2.55,141.20000000000002,12.83,134.2,8.28,10.379999999999999,15.919999999999998,0.000000257,62.94
1471,"Youssef Weber",29,194,68,Right,Spain,"Sporting SC","Eredivisie Cup",Netherlands,45.2,RB,Defender,31382250.0000,7827.5000,117,9110,4,4,8,4.29,5.27,86.4,2.64,5.0600000000000005,6.359999999999999,242.90000000000003,2.21,161.29999999999998,4.01,11.770000000000001,9.030000000000001,0.000000055825,28.75
1527,"Kylian Bianchi",29,187,75,Right,Switzerland,"South SC","Liga Dorada",Spain,88.3,LB,Defender,56063750.0000,17222.5000,125,9993,5,3,8,6.220000000000001,3.7199999999999998,81.625,2.74,11.170000000000002,11.65,267.7,2.1100000000000003,167,2.99,16.419999999999998,8.870000000000001,0.00000002895,33.4525
1562,"Sven Nielsen",24,172,71,Left,Portugal,"Dynamo Rangers","Liga Dorada",Spain,88.3,LB,Defender,21920500.0000,6532.5000,91,7151,3,5,8,3,6.07,78.22500000000001,3.8,7.1000000000000005,7.35,205.89999999999998,1.9000000000000001,123.7,2.73,22.65,7.1,0.00000002845,28.895
1629,"Marco Rossi",28,183,83,Right,France,"City United FC",Bundesklasse,Germany,81.7,RB,Defender,30606400.0000,7262.0000,120,9630,5,7,12,4.74,7.94,80.66,2.66,14.03,8.87,300.30000000000007,2.83,140.9,1.5100000000000002,22.4,11.01,0.000000030459999999999996,31.492
1657,"Nils Sousa",24,188,73,Left,Uruguay,"East Wanderers","Primeira Coroa",Portugal,52.8,CM,Midfielder,43157500.0000,14395.0000,90,7062,14,19,33,15.010000000000002,25.77,82.075,7.91,7.65,5.74,204,8.08,185.60000000000002,6.84,22.869999999999997,14.530000000000001,0.00000009455,56.1775
1695,"Vlad Fischer",23,183,80,Right,Portugal,"United United FC","Eredivisie Cup",Netherlands,45.2,LW,Forward,8648250.0000,2332.5000,90,5813,25,13,38,29.409999999999997,14.24,73.875,4.26,1.8599999999999999,3.0399999999999996,190.70000000000002,13,162,11.51,9.57,14.76,0.000000640625,54.0775
1702,"Tyrone Toure",22,183,85,Right,Nigeria,"Borussia Rangers",Bundesklasse,Germany,81.7,CB,Defender,47017666.6667,11506.6667,88,7275,5,2,7,5.43,4.17,84.10000000000001,1,6.5200000000000005,7,165.7,1.99,107.9,2.83,14,7.51,0.000000036333333333333334,32.77333333333333
1743,"Tomas Pereira",20,185,88,Right,Nigeria,"Red Star Rovers","Serie Nazionale",Portugal,76.1,GK,Goalkeeper,17168200.0000,6104.0000,136,11427,0,0,0,0,0.18,75.78,0.8,0.42000000000000004,0.9,170.3,0,0,0,15.43,1.3199999999999998,0,14.662
1744,"Marcus Silva",21,186,71,Right,Argentina,"Union Rovers","Liga Dorada",Spain,88.3,RW,Forward,30912333.3333,9286.6667,49,3846,11,6,17,15.43,8.82,75.3,2.6500000000000004,0.8200000000000001,1.9300000000000002,134.5,6.91,119.39999999999999,8.219999999999999,5.82,10.6,0.00000014983333333333333,37.21
1761,"Remi Rossi",26,174,73,Right,Scotland,"Red Star Rovers","Primeira Coroa",Portugal,52.8,CDM,Midfielder,31601000.0000,7550.0000,106,7491,10,32,42,13.93,33.980000000000004,80.225,5.67,8.09,4.1899999999999995,180,4.739999999999999,139.1,7.35,22.01,17.68,0.00000006387500000000001,64.375
1784,"Ibrahim Rossi",25,185,86,Right,Switzerland,"Borussia CF","Ligue Elite",France,68.4,RB,Defender,21411800.0000,6632.0000,80,6125,3,5,8,4.35,6.810000000000001,79.9,3.48,14.03,11.329999999999998,293.4,3.2399999999999998,160.70000000000002,2.5,17.099999999999998,8.56,0.00000005482,25.936
1828,"Erik Romano",21,174,82,Left,Switzerland,"Red Star Rovers","Primeira Coroa",Portugal,68.4,CDM,Midfielder,24546000.0000,7026.0000,131,9414,16,30,46,18.22,34.33,83.78000000000002,9.209999999999999,8.78,7.99,242.9,14.450000000000001,191.7,6.080000000000001,30.36,18.81,0.00000013222,60.426
1929,"Ethan Ferreira",25,181,88,Right,Norway,"West Rangers",Bundesklasse,Germany,81.7,RB,Defender,56124000.0000,15770.0000,33,2383,0,0,0,0,0.17,83,0.74,2.73,1.4,32.9,0,0,0.62,2.62,2.35,0,21.63
1964,"Liam Mensah",26,168,63,Right,"Ivory Coast","South Athletic Club","Serie Nazionale",Portugal,76.1,CAM,Midfielder,62666400.0000,18640.0000,142,12285,18,20,38,23.11,22.72,79.28,8.200000000000001,8.08,8.32,264.1,8.920000000000002,174.3,6.66,26.959999999999997,19.02,0.00000006858000000000001,55.13199999999999
87,"Leon Owusu",20,197,73,Right,Italy,"Olympic Albion","Liga Dorada",Spain,88.3,LB,Defender,24466200.0000,5016.0000,129,9563,3,4,7,3.81,4.56,82.72,5.330000000000001,10.87,12.870000000000001,288.1,3.1100000000000003,203.29999999999998,3.2,26.940000000000005,13.09,0.00000002908,29.137999999999998
118,"Remi de Vries",26,163,76,Right,Japan,"United AFC","Ligue Elite",France,68.4,RW,Forward,67763000.0000,20010.0000,133,8878,40,25,65,44.19,23.7,74.6,10.620000000000001,1.87,3.1,276.8,16.07,193.1,12.17,14.840000000000002,18.509999999999998,0.00000018868000000000002,71.02199999999999
121,"Vlad Fischer",28,176,87,Left,Serbia,"FC Athletic Club","Serie Nazionale",Italy,76.1,RB,Defender,47220666.6667,11950.0000,102,7365,2,4,6,2.81,3.8600000000000003,78.26666666666667,0.74,6.859999999999999,4.62,161.8,1.5599999999999998,60.1,2.47,11.14,3.67,0.000000023066666666666665,29.143333333333334
345,"Kofi Rossi",30,185,77,Right,Norway,"Dynamo Town","Serie Nazionale",Italy,76.1,RB,Defender,32193000.0000,10310.0000,131,9846,3,4,7,4.38,3.9000000000000004,83.74,5.18,11,10.82,319.8,3.29,209.8,2.12,24.029999999999998,7.619999999999999,0.000000024280000000000003,28.226
368,"Erik Smith",34,174,81,Right,Netherlands,"West City FC","Primeira Coroa",Portugal,52.8,LW,Forward,37967750.0000,11450.0000,104,8178,39,16,55,41.099999999999994,14.87,73.875,7.32,1.91,1.94,162.3,14.780000000000001,128.4,7.73,10.62,14.7,0.00000035350000000000004,73.79249999999999
400,"Erik Fischer",27,187,74,Right,England,"Dynamo Rangers",Bundesklasse,Germany,81.7,CB,Defender,49367250.0000,11092.5000,115,8994,7,11,18,6.6,12.97,87.05000000000001,3.28,10.299999999999999,8.34,269,3.07,158.6,1.2,19.52,8.78,0.000000030325,42.224999999999994
426,"Jonas Petrov",23,168,69,Right,"South Korea","Borussia FC","Liga Continental",Brazil,30.5,CM,Midfielder,17136000.0000,4330.0000,133,10313,14,27,41,16.64,25.92,85.48,15.19,6.43,7.75,248.9,7.1899999999999995,206.40000000000003,7.02,24.009999999999998,19.630000000000003,0.00000031882,57.767999999999994
471,"Dario Moreau",28,182,80,Right,France,"FC Athletic Club","Ligue Elite",France,68.4,CDM,Midfielder,40810750.0000,12447.5000,86,5277,12,13,25,14.129999999999999,19.439999999999998,86.64999999999999,6.56,9.61,5.56,219.1,4.15,172.1,7.45,28.499999999999996,15.5,0.000000092475,47.8825
491,"Sven Mensah",23,168,68,Right,"Ivory Coast","FC Athletic Club","Serie Nazionale",Netherlands,76.1,CM,Midfielder,37057000.0000,11990.0000,109,7393,16,21,37,17.880000000000003,23.080000000000002,84.82499999999999,7.08,5.82,5.8999999999999995,232.3,5.24,141.79999999999998,4,18.98,16.07,0.0000001755,59.695
492,"Adama Jansen",23,167,78,Right,"Ivory Coast","Deportivo Rovers","Eredivisie Cup",Netherlands,45.2,CDM,Midfielder,15594500.0000,4672.5000,96,7061,9,19,28,12.43,19.78,76.85,10.719999999999999,7.199999999999999,6.03,219.6,5.24,152.89999999999998,4.529999999999999,31.549999999999997,10.5,0.00000013255,52.61749999999999
520,"Adama Costa",33,181,82,Left,Scotland,"AC City FC","Liga Dorada",Spain,88.3,RB,Defender,51854600.0000,13138.0000,123,8710,3,5,8,5.77,4.79,89.66,5.640000000000001,10.14,11.370000000000001,274.8,3.7199999999999998,162.2,2.6900000000000004,27.3,10.39,0.0000000224,28.962000000000007
524,"Jordan Schmidt",27,179,71,Right,Brazil,"Borussia Town","Serie Nazionale",Netherlands,76.1,CDM,Midfielder,36434000.0000,9092.0000,119,9965,22,25,47,24.55,30.52,84.92,10.670000000000002,8.120000000000001,8.379999999999999,232.39999999999998,10.39,192.10000000000002,3.21,25.7,18.42,0.00000013426,61.45799999999999
541,"Noah Ferreira",28,195,81,Right,Belgium,"South SC","Liga Continental",Netherlands,45.2,RB,Defender,15993750.0000,5710.0000,86,7119,4,5,9,5.329999999999999,5.75,85.875,2.76,7.77,8.040000000000001,271.5,1.73,131.39999999999998,2.9499999999999997,17.38,9.09,0.000000145225,30.35
631,"Callum Rossi",22,194,85,Right,Japan,"West Rangers",Bundesklasse,Germany,81.7,LB,Defender,25650666.6667,6420.0000,81,5885,1,0,1,1.64,0.79,88.06666666666666,2.55,6.32,8.2,189.7,1.81,112.8,2.77,16.04,6.6899999999999995,0.000000008833333333333333,25.043333333333333
667,"Youssef Smith",26,174,74,Right,Morocco,"Union Rovers","Liga Dorada",Spain,88.3,LW,Forward,56697800.0000,17456.0000,128,10871,46,22,68,48.89,21.29,78,7.2299999999999995,1.6400000000000001,3.2199999999999998,227.7,19.87,192.49999999999997,7.29,13.57,17.97,0.00000017012,73.402
689,"Noah Dubois",25,184,81,Right,Poland,"County Albion","Ligue Elite",Netherlands,68.4,CB,Defender,37496000.0000,10710.0000,118,9824,2,8,10,1.75,8.12,84.825,3.68,8.24,8.75,288.2,2.05,116.3,2.59,20.17,8.729999999999999,0.000000029225000000000002,34.6775
701,"Kylian Andersen",27,171,69,Right,Morocco,"Deportivo City FC","Liga Continental",Brazil,30.5,CDM,Midfielder,26902000.0000,7356.6667,69,5658,16,9,25,15.71,11.46,84.5,4.220000000000001,3.59,3.9800000000000004,119.9,4.260000000000001,103.6,7.199999999999999,14.58,8.44,0.00000030623333333333333,54.01666666666667
739,"Lars Pereira",30,172,68,Right,France,"Athletic Rovers","Primeira Coroa",Portugal,52.8,CM,Midfielder,32092600.0000,10188.0000,135,11018,14,19,33,19.64,20.44,83.91999999999999,3.1,11.940000000000001,8.44,238.1,6.05,179.39999999999998,8.04,31.1,19.169999999999998,0.00000009018,50.218
755,"Kylian Smith",21,194,73,Left,"South Korea","West Rangers",Bundesklasse,Germany,81.7,ST,Forward,38689000.0000,12790.0000,39,3024,10,5,15,11.02,7.46,78.4,3.1100000000000003,1.05,0.14,116.5,4.71,75.5,3.51,4.619999999999999,3.9299999999999997,0.0000001445,45.894999999999996
777,"Lars Santos",21,180,87,Right,Scotland,"Union Town",Bundesklasse,Germany,81.7,CM,Midfielder,40043600.0000,10166.0000,139,11002,11,37,48,13.98,38.339999999999996,79.94,10.469999999999999,8.35,6.720000000000001,258.20000000000005,10.2,211.1,5.56,28.05,19.63,0.00000006527999999999999,62.806
798,"Kwame Moreau",19,178,74,Right,Croatia,"Inter Hotspur","Serie Nazionale",Italy,76.1,CM,Midfielder,33938000.0000,9460.0000,103,7965,16,13,29,16.09,13.64,78.625,8.75,7.26,5.07,204,10.309999999999999,141.7,9.83,17.58,21.240000000000002,0.00000013830000000000001,52.932500000000005
809,"Tyrone Silva",21,179,68,Right,Netherlands,"Dynamo Villans","Serie Nazionale",Spain,88.3,LW,Forward,64015400.0000,19752.0000,159,12371,40,16,56,44.49,16.39,70.88,6.890000000000001,0.30000000000000004,3.71,165.6,19.01,201,6.88,15.05,16.22,0.00000012952,63.742
865,"Tomas Almeida",26,192,84,Left,Japan,"Sporting CF","Eredivisie Cup",Netherlands,45.2,RB,Defender,18932400.0000,4124.0000,135,10244,6,5,11,7.029999999999999,5.209999999999999,83.81999999999998,3.7800000000000002,10.69,11.379999999999999,334.80000000000007,2.88,136.1,3.2299999999999995,23,8.44,0.00000006444,31.403999999999996
913,"Felix de Vries",29,178,87,Right,Scotland,"South AFC","Eredivisie Cup",Netherlands,45.2,GK,Goalkeeper,6913000.0000,3030.0000,23,1787,0,0,0,0,0.36,66.6,0.37,0.09,0.79,23.6,0,0,0,2.98,0.15,0,13.17
1018,"Noah Wilson",24,178,88,Right,Belgium,"City City FC","Serie Nazionale",Italy,76.1,CB,Defender,44260333.3333,13390.0000,88,7254,1,6,7,2.19,6.119999999999999,82.76666666666667,3.27,9.459999999999999,5.58,151.7,0.6900000000000001,64.3,2.19,12.27,7.57,0.0000000073,34.00666666666667
1021,"Tomas Nielsen",25,188,76,Right,Italy,"Royal Town","Primeira Coroa",Portugal,52.8,CDM,Midfielder,24959750.0000,5782.5000,132,10768,13,25,38,15.94,27.36,86.975,7.04,6.389999999999999,7.529999999999999,228,6.63,171.6,7.229999999999999,19.78,10.12,0.0000001719,63.58500000000001
1029,"Leon Owusu",23,176,79,Right,Italy,"Athletic Rovers","Primeira Coroa",Portugal,52.8,CM,Midfielder,32761800.0000,11658.0000,105,6839,18,17,35,19.340000000000003,21.17,79.32,8.59,11.4,7.59,260.3,7.18,204.60000000000002,8.81,26.939999999999998,18.259999999999998,0.00000010465999999999999,49.744
1048,"Pedro Jansen",29,175,71,Right,Japan,"Olympic Albion","Liga Dorada",Spain,88.3,CM,Midfielder,100106000.0000,22276.6667,92,6869,8,26,34,10.52,26.13,88.93333333333332,9.03,5.61,2.35,168,5.4,119.8,8.87,17.310000000000002,10.9,0.000000025566666666666664,71.49333333333334
1049,"Marco Carvalho",22,196,79,Right,Switzerland,"Deportivo Hotspur",Bundesklasse,Germany,81.7,CB,Defender,21957500.0000,6355.0000,55,4261,3,1,4,3.63,1.11,83.75,0.72,6.35,2.88,146.9,1.42,60.8,0.49,7.34,1.1,0.0000000663,29.68
1143,"Petar Rossi",24,180,88,Left,Senegal,"Union Rangers","Liga Dorada",Spain,88.3,RB,Defender,35264750.0000,12485.0000,104,6687,3,8,11,3.6999999999999997,6.49,80.675,2.4400000000000004,8.42,7.42,249.00000000000003,2.9000000000000004,147.1,2.08,16.87,7.129999999999999,0.000000026124999999999997,31.1425
1178,"Bruno Jansen",23,183,73,Right,Nigeria,"Inter SC","Serie Nazionale",Italy,76.1,CM,Midfielder,30276400.0000,8062.0000,129,10328,20,26,46,21.53,29,82.14,13.310000000000002,7.760000000000001,7.8,287.2,6.8999999999999995,202.7,10.21,21.63,12.86,0.00000014418,60.69200000000001
1185,"Kevin Santos",22,191,80,Right,Argentina,"Sporting CF","Eredivisie Cup",Netherlands,45.2,GK,Goalkeeper,16165000.0000,4772.5000,83,6089,0,0,0,0,0.92,76.17500000000001,0.87,0.35,1.05,178.1,0,0,0,12.73,1.24,0,12.7125
1221,"Andre Mensah",24,170,77,Right,USA,"Olympic United FC","Liga Continental",Brazil,30.5,LB,Defender,18405800.0000,4538.0000,126,10502,9,7,16,11.91,7.5600000000000005,84.88,3,13.07,10.13,366.4,4.13,153.2,3.1,25.82,10.04,0.00000011250000000000001,36.298
1277,"Petar Muller",22,176,62,Right,Egypt,"South Town","Ligue Elite",Germany,81.7,CM,Midfielder,29054000.0000,7632.5000,86,7204,16,17,33,16.98,18.97,78.1,5.7299999999999995,6.120000000000001,4.97,184.7,6.22,128.39999999999998,4.9,18.7,9.75,0.000000166925,53.32750000000001
1338,"Nuno Owusu",18,190,82,Right,England,"Dynamo CF","Primeira Coroa",Portugal,52.8,LW,Forward,26956250.0000,7317.5000,87,7690,26,7,33,28.269999999999996,10.61,73.625,5.2,2.58,1.71,196.7,14.319999999999999,179.89999999999998,9.93,10.58,7.13,0.000000305,50.01499999999999
1356,"Jonas Toure",28,178,86,Right,Scotland,"Athletic United FC","Eredivisie Cup",Netherlands,45.2,CB,Defender,17928200.0000,5024.0000,134,9668,3,7,10,5.21,7.799999999999999,86.44000000000001,4.82,13.899999999999999,10.709999999999999,251.4,2.12,148.2,4.14,25.66,12.770000000000001,0.00000002718,31.471999999999998
1380,"Noah Diallo",21,173,66,Right,"South Korea","Union SC","Eredivisie Cup",Netherlands,45.2,CAM,Midfielder,23124750.0000,5212.5000,125,10226,14,27,41,14.8,28.189999999999998,76.77499999999999,10.569999999999999,6.16,5.3,228.5,8.61,159,7.4399999999999995,23.160000000000004,8.549999999999999,0.000000153825,66.44
1426,"Vlad Pereira",19,185,77,Right,England,"Dynamo FC","Ligue Elite",France,68.4,ST,Forward,41124500.0000,10460.0000,114,8724,27,15,42,31.47,13.940000000000001,72.9,3.87,2.2199999999999998,2.27,172.5,9.65,108.5,9.81,7.779999999999999,12.92,0.00000017257500000000002,59.595
1447,"Jamal Santos",32,184,63,Right,Portugal,"County CF","Primeira Coroa",Portugal,52.8,CM,Midfielder,29428500.0000,9740.0000,102,8465,16,23,39,17.900000000000002,26.580000000000002,85.425,4.43,6.369999999999999,5.3100000000000005,243.9,7.21,133.60000000000002,6.34,18.950000000000003,14.29,0.000000131875,61.475
1565,"Pedro Fernandez",20,182,63,Right,Belgium,"FC United FC","Liga Continental",Brazil,30.5,CAM,Midfielder,12284500.0000,3972.5000,118,9441,12,17,29,15.23,20.84,83.275,6.37,8.81,6.68,202.2,7.630000000000001,140.7,4.09,25.8,15.07,0.00000039292500000000003,54.6925
1578,"Mikkel Pereira",28,182,86,Right,Brazil,"Union Rovers","Liga Dorada",Spain,88.3,CAM,Midfielder,56074750.0000,11972.5000,104,8227,14,18,32,14.419999999999998,18.169999999999998,82.7,9.11,4.82,6.49,214.8,8.26,159.5,6.52,19.97,18.919999999999998,0.00000007697500000000001,56.269999999999996
1597,"Jordan Moreau",22,188,85,Right,Norway,"West AFC","Liga Dorada",Spain,88.3,CAM,Midfielder,31989750.0000,7275.0000,101,8120,15,17,32,19.040000000000003,20.58,82.325,9.080000000000002,7.91,7.6499999999999995,245.7,6.02,160.60000000000002,4.199999999999999,17.65,13.09,0.0000000997,56.642500000000005
1600,"Rafael Traore",27,178,76,Right,Spain,"South Athletic Club","Serie Nazionale",Italy,76.1,RW,Forward,37556600.0000,10122.0000,128,8306,41,13,54,46.28,17.45,79.16,7.29,3.26,1.93,202.6,16.419999999999998,193.4,6.05,11.700000000000001,14.75,0.00000023260000000000003,59.988
1689,"Marcus Kovac",33,189,74,Right,Colombia,"South Saints","Serie Nazionale",Spain,88.3,LB,Defender,25559666.6667,6280.0000,78,6302,1,4,5,3.31,5.43,80.83333333333333,0.73,8.05,7.9,177.5,2.2800000000000002,138.6,2.09,17.39,3.84,0.000000016666666666666667,29.77
1769,"Jonas Sousa",30,181,85,Left,Spain,"Red Star Hotspur","Primeira Coroa",Portugal,68.4,CB,Defender,24392200.0000,6714.0000,136,11985,4,7,11,5.809999999999999,7.470000000000001,84.52000000000001,5.49,10.020000000000001,7.550000000000001,294.5,3.6700000000000004,140.39999999999998,3.94,21.51,8.57,0.0000000255,31.656
1807,"Marco Santos",24,178,68,Right,"South Korea","West City FC","Liga Continental",Brazil,30.5,CAM,Midfielder,18584333.3333,6246.6667,93,8289,9,12,21,10.89,13.34,82.46666666666667,7.1499999999999995,5.74,5.21,185.2,4.37,119.3,4.9399999999999995,9.05,10.5,0.00000014163333333333332,54.4
1852,"Thiago Pereira",23,173,64,Right,"Ivory Coast","Real Athletic Club","Serie Nazionale",Portugal,76.1,CDM,Midfielder,22318000.0000,9316.0000,86,6864,8,15,23,9.98,17.43,80.32000000000001,10.67,7.390000000000001,8.84,243.10000000000002,7.41,160.8,9.49,25.360000000000003,11.309999999999999,0.00000010492,39.214
1867,"Kylian Bernard",17,195,77,Left,USA,"Dynamo Rangers","Liga Dorada",Spain,88.3,LW,Forward,77516800.0000,27242.0000,124,9550,37,23,60,35.86,24.220000000000002,75.66,6.590000000000001,2.8600000000000003,4.05,242.39999999999998,14.36,171.2,7.08,13.61,14.03,0.00000011022,66.00200000000001
1917,"Antoine Bianchi",23,194,91,Right,Egypt,"Royal Town","Ligue Elite",France,68.4,GK,Goalkeeper,11639250.0000,3712.5000,90,6812,0,0,0,0,0.37,74.825,1.04,0.33,1,173.6,0,0,0,17.18,1.45,0,13.834999999999999
1922,"Callum Martins",23,182,68,Right,"Ivory Coast","Inter Hotspur","Serie Nazionale",Italy,76.1,CDM,Midfielder,68392000.0000,22062.0000,140,11894,20,37,57,20.630000000000003,32.81,82.78,8.51,9,7.6899999999999995,250,8.81,162.10000000000002,4.36,30.139999999999997,16.43,0.00000008171999999999999,70.382
1986,"Youssef Horvat",29,177,76,Right,USA,"Sporting CF","Eredivisie Cup",Netherlands,45.2,RW,Forward,25497600.0000,7844.0000,114,9042,36,17,53,40.949999999999996,18.110000000000003,80.67999999999999,6.41,1.37,3.1900000000000004,223.7,15.68,186.10000000000002,10.11,15.72,12.27,0.00000034822000000000003,59.620000000000005
1990,"Tomas Fischer",25,194,72,Right,"Ivory Coast","Inter SC","Ligue Elite",France,68.4,RW,Forward,45500800.0000,12228.0000,118,9120,35,16,51,33.49,18.92,80.24000000000001,7.529999999999999,3.3000000000000003,3.44,186.79999999999998,14.719999999999999,193.6,11.28,17.169999999999998,13.34,0.00000023444,58.94200000000001
59,"Yannick Almeida",31,192,65,Right,Colombia,"Sporting United FC","Ligue Elite",Netherlands,68.4,LB,Defender,21816333.3333,6670.0000,91,7948,2,5,7,2.08,6.18,77.36666666666666,2.96,7.66,4.86,166.7,1.36,60.6,1.49,16.990000000000002,5.68,0.00000007113333333333334,33.96666666666667
82,"Adama Fischer",17,184,93,Right,Serbia,"East Wanderers","Primeira Coroa",Portugal,52.8,RB,Defender,18161400.0000,4760.0000,156,12442,0,14,14,3.38,13.67,87.7,4.3500000000000005,14.08,9.85,302.2,3.2700000000000005,187.50000000000003,2.5700000000000003,18.16,5.0600000000000005,0,35.064
115,"Omar Fischer",23,186,79,Right,Poland,"Red Star Rovers","Ligue Elite",Spain,88.3,LB,Defender,37295800.0000,12182.0000,143,10598,9,9,18,9.44,10.07,80.85999999999999,1.7399999999999998,12.85,13.31,280.3,3.2300000000000004,148.2,4.08,24.16,12.719999999999999,0.00000004198,37.678
133,"Kwame Carvalho",28,188,82,Right,Senegal,"Deportivo Hotspur",Bundesklasse,Germany,81.7,LW,Forward,26907000.0000,8305.0000,91,7049,26,10,36,30.66,15.719999999999999,76.92500000000001,8.01,2.19,1.68,132.6,11.61,145.3,8.59,7.76,11.620000000000001,0.000000241375,53.3
146,"Kevin Carvalho",24,187,77,Right,Senegal,"Dynamo CF","Primeira Coroa",Portugal,52.8,RW,Forward,22118800.0000,7276.0000,143,11047,49,28,77,50.48,30.009999999999998,76.46,7.01,3.24,3.4699999999999998,247.70000000000005,16.77,171.90000000000003,12.48,16.98,13.559999999999999,0.0000005177200000000001,81.03999999999999
150,"Erik Carvalho",31,168,80,Right,Norway,"South SC","Ligue Elite",Netherlands,68.4,RW,Forward,18863500.0000,5250.0000,94,7886,28,11,39,25.080000000000002,14.74,81.85,3.56,3.1599999999999997,0.79,157.79999999999998,12.899999999999999,160.1,10.77,11.29,11.729999999999999,0.0000004481,56.245000000000005
166,"Owen Bianchi",26,184,76,Right,Spain,"United CF","Liga Dorada",Spain,88.3,CB,Defender,44410250.0000,13572.5000,118,8498,2,10,12,1.54,9.82,82.2,4.199999999999999,10.620000000000001,6.359999999999999,205.6,2,153.60000000000002,0.04,23.029999999999998,9.39,0.000000013875,35.455
246,"Liam Schmidt",21,168,74,Right,USA,"Red Star City FC",Bundesklasse,Germany,81.7,CAM,Midfielder,21221500.0000,6385.0000,48,4320,12,7,19,11.75,10.75,85.3,3.66,2.27,2.87,107.4,2.61,87.8,2.86,13.2,4.15,0.0000002482,61.245
