MatchPerformanceID,PlayerID,TeamID,LeagueID,MatchID,DateID,MinutesPlayed,Position,Age,MarketValueEUR,Goals,Assists,xG,xA,PassesAttempted,PassesCompleted,DefensiveDuels,DefensiveDuelsWon,MatchRating
8998,132,10,2,695,695,47,CB,19,500000,0,0,0.01,0.17,48,43,8,3,7
8999,199,25,4,596,596,41,ST,24,60000000,0,0,0,0.1,36,29,0,0,6.5
9000,398,16,3,104,104,41,LW,19,80000000,0,0,0.39,0.02,40,34,2,1,5.7
9001,82,27,5,269,269,19,CB,32,30000000,0,0,0.01,0.01,40,27,2,0,8.5
9002,451,18,3,697,697,89,CM,20,3000000,0,0,0.34,0.08,57,42,2,0,5.5
9003,377,14,2,603,603,65,CAM,28,80000000,0,0,0.23,0.15,61,59,6,5,7.3
9004,442,4,1,314,314,31,CM,36,120000000,0,0,0.01,0.28,78,67,7,2,7.2
9005,321,31,5,725,725,73,CDM,33,150000000,0,0,0.05,0.1,76,75,3,3,8.2
9006,478,1,1,399,399,42,CDM,21,8000000,0,0,0.04,0.25,76,54,7,7,6.4
9007,377,16,3,303,303,43,GK,35,120000000,0,0,0,0,38,30,8,7,7.4
9008,274,18,3,410,410,3,CDM,35,3000000,0,0,0.04,0.05,84,56,2,1,5.8
9009,71,26,4,589,589,88,CB,24,80000000,0,0,0.02,0.18,42,24,5,5,8.9
9010,368,22,4,520,520,29,RW,34,50000000,1,1,0.09,0.1,54,50,0,0,5.5
9011,30,15,3,500,500,81,RB,29,50000000,0,0,0.09,0.02,41,39,8,8,6.1
9012,208,19,3,57,57,26,GK,36,80000000,0,0,0,0,52,43,8,2,6.9
9013,358,27,5,63,63,51,ST,35,20000000,1,0,0.1,0.07,48,34,5,2,6.2
9014,188,32,5,209,209,30,CM,19,30000000,0,0,0.18,0.14,67,40,5,5,7.1
9015,90,27,5,543,543,64,CB,25,100000000,0,0,0,0.02,73,68,6,1,8.5
9016,400,30,5,625,625,84,CF,25,120000000,0,0,0.07,0.17,35,23,7,6,6.2
9017,82,9,2,2,2,56,LB,23,50000000,1,0,0.04,0.08,56,55,9,5,6.7
9018,363,15,3,156,156,71,CAM,26,80000000,0,0,0.24,0.8,79,58,3,3,8.1
9019,33,32,5,203,203,80,CDM,20,15000000,0,0,0.04,0.06,55,43,6,2,7.7
9020,234,12,2,92,92,34,ST,32,2000000,1,0,0.01,0.05,43,33,5,2,5.7
9021,140,12,2,710,710,49,LB,26,80000000,0,0,0.08,0.03,75,53,9,6,6.4
9022,430,2,1,669,669,89,CB,29,5000000,0,0,0.01,0.02,64,40,2,1,7.2
9023,476,16,3,594,594,33,ST,29,80000000,0,0,0.14,0.22,54,36,10,1,5.8
9024,55,24,4,654,654,37,GK,26,10000000,0,0,0,0,29,21,0,0,6.1
9025,278,4,1,427,427,52,CM,32,500000,0,0,0.02,0.33,95,54,8,1,8.8
9026,413,26,4,398,398,64,RW,18,500000,0,0,0.02,0.24,75,53,8,3,6.8
9027,107,6,1,49,49,72,CM,19,50000000,0,0,0.12,0.05,60,54,5,0,5.7
9028,86,9,2,122,122,85,CB,28,40000000,0,0,0.13,0.06,52,32,7,0,7.9
9029,392,4,1,483,483,78,CM,25,40000000,0,0,0.26,0.04,99,62,2,0,6.2
9030,471,27,5,43,43,35,ST,17,50000000,1,0,0.31,0.02,20,18,1,0,5.9
9031,165,11,2,363,363,48,CAM,35,40000000,0,0,0.89,0.05,58,45,2,0,7.8
9032,5,1,1,739,739,63,CM,21,50000000,0,0,0.07,0.08,76,41,6,6,8.5
9033,451,24,4,120,120,49,LB,31,40000000,0,0,0.02,0.14,63,45,0,0,7
9034,97,12,2,463,463,33,CDM,36,120000000,0,0,0.01,0.08,67,56,1,0,8.8
9035,17,25,4,96,96,79,CM,23,60000000,0,0,0.01,0.27,82,57,10,9,6.2
9036,342,15,3,607,607,25,LB,17,20000000,0,0,0.03,0.11,44,35,5,5,6.8
9037,86,30,5,510,510,77,CM,18,8000000,0,0,0.05,0.09,56,41,2,2,8.2
9038,54,24,4,469,469,63,CF,25,120000000,0,1,0.16,0.06,44,26,2,1,6.7
9039,404,12,2,347,347,83,CAM,30,1000000,0,0,0.05,0.03,57,43,1,0,6.2
9040,217,12,2,79,79,48,CDM,20,8000000,0,0,0.12,0.07,90,78,10,7,6.1
9041,74,14,2,160,160,22,ST,32,80000000,0,0,0.07,0.12,25,15,4,1,7
9042,292,13,2,736,736,42,GK,25,3000000,0,0,0,0,28,17,2,2,6.5
9043,148,4,1,98,98,71,LW,36,80000000,0,1,0.05,0.17,35,25,5,3,7.6
9044,465,11,2,416,416,34,LW,26,60000000,0,0,1.26,0.08,69,58,1,1,8.6
9045,311,9,2,97,97,73,LW,31,50000000,1,0,0.09,0.03,41,24,9,9,8.2
9046,342,9,2,552,552,23,CAM,19,10000000,0,0,0.12,0.28,85,49,6,3,7.3
9047,351,16,3,407,407,67,LW,22,10000000,1,1,0.06,0.07,74,44,3,2,6.9
9048,464,19,3,566,566,39,ST,19,30000000,0,0,0.16,0.03,51,35,0,0,5.7
9049,65,1,1,487,487,23,CDM,29,10000000,1,0,0.2,0.31,92,62,6,5,5.8
9050,42,13,2,29,29,22,LB,19,500000,0,0,0.06,0,86,69,1,1,8.5
9051,323,16,3,319,319,19,CDM,27,3000000,0,0,0.01,0.17,60,58,2,2,8.3
9052,141,23,4,716,716,22,CB,36,8000000,0,0,0.01,0.02,44,37,0,0,5.5
9053,368,24,4,267,267,42,CDM,31,8000000,0,0,0.32,0.02,91,87,5,2,6.1
9054,384,24,4,453,453,88,CM,35,15000000,1,0,0.06,0.03,94,69,2,2,5.6
9055,7,7,1,722,722,3,LB,25,5000000,0,0,0.08,0.01,64,46,3,0,6.3
9056,500,10,2,80,80,85,CAM,36,60000000,0,0,0.07,0.04,60,57,8,4,6.5
9057,447,7,1,502,502,87,RW,27,40000000,1,0,0.1,0.06,74,55,5,0,7
9058,25,15,3,352,352,69,RB,28,80000000,0,0,0.07,0.04,64,43,8,7,6.2
9059,70,30,5,276,276,60,LW,26,8000000,0,0,0.15,0.08,69,47,5,0,8.1
9060,443,11,2,715,715,74,GK,30,10000000,0,0,0,0,27,24,4,2,8.5
9061,117,24,4,508,508,51,CB,18,80000000,0,0,0.05,0.01,63,34,4,0,7
9062,311,23,4,140,140,65,CB,22,8000000,0,0,0.01,0.04,52,47,8,3,8.5
9063,5,17,3,691,691,89,CF,32,120000000,0,0,0.15,0.02,44,30,1,0,5.6
9064,85,29,5,188,188,21,RW,28,100000000,0,2,0.1,0.19,60,49,4,3,7.6
9065,184,27,5,413,413,48,CB,22,2000000,0,0,0.05,0,49,35,0,0,7.8
9066,464,12,2,79,79,74,CB,26,15000000,0,0,0.03,0.01,88,54,9,5,7.6
9067,294,18,3,129,129,48,GK,25,60000000,0,0,0,0,53,33,8,7,7.5
9068,118,26,4,24,24,30,CB,35,50000000,0,0,0.08,0.05,70,60,6,2,7.2
9069,123,8,1,30,30,84,CB,22,15000000,0,0,0,0,74,54,1,0,8.5
9070,70,32,5,346,346,30,RW,18,2000000,0,0,0.02,0.05,74,70,5,0,7.2
9071,260,2,1,327,327,60,CDM,36,120000000,0,0,0.06,0.21,73,73,10,2,8
9072,331,7,1,656,656,77,CB,32,5000000,0,0,0.09,0.06,84,50,3,2,5.6
9073,181,24,4,343,343,29,ST,31,8000000,1,0,2.01,0.02,38,24,3,3,7.1
9074,182,3,1,708,708,61,RB,22,1000000,0,0,0.03,0.05,87,53,9,7,8.9
9075,479,27,5,511,511,1,CM,17,3000000,0,0,0.07,0.28,82,68,2,2,5.7
9076,326,29,5,294,294,54,RB,26,500000,0,0,0.05,0.09,86,51,6,6,5.8
9077,421,9,2,641,641,51,ST,32,500000,0,0,0.91,0.01,31,22,6,4,7.8
9078,320,21,4,151,151,70,CDM,19,120000000,0,0,0.03,0.14,81,63,1,1,7.3
9079,172,8,1,239,239,67,CM,33,2000000,0,0,0.04,0.12,96,60,6,0,8.4
9080,312,4,1,320,320,40,GK,24,3000000,0,0,0,0,50,36,4,3,7.1
9081,464,4,1,373,373,74,CF,26,120000000,1,0,0.21,0.06,54,31,10,4,8.5
9082,80,19,3,591,591,31,LB,17,50000000,0,0,0.09,0.22,76,64,10,8,6.2
9083,72,23,4,737,737,77,GK,32,100000000,0,0,0,0,46,29,1,0,6.8
9084,198,19,3,36,36,51,ST,34,500000,0,0,0.33,0.52,49,35,10,8,6.9
9085,269,21,4,531,531,81,CDM,23,1000000,0,0,0.27,0.29,58,56,4,4,5.9
9086,273,1,1,430,430,5,RB,21,5000000,0,0,0.04,0.02,51,33,3,2,6.9
9087,184,30,5,59,59,70,LW,28,120000000,0,0,0.08,0.08,48,42,0,0,8.1
9088,105,8,1,457,457,37,ST,35,2000000,0,0,0.22,0.02,52,49,3,1,8.8
9089,372,32,5,182,182,36,CAM,33,5000000,0,0,0.32,0.03,78,55,1,0,7.3
9090,351,24,4,184,184,47,CB,25,20000000,0,0,0.02,0.02,73,53,4,2,7.2
9091,276,24,4,263,263,83,CAM,30,15000000,0,0,0.02,0.58,55,48,2,1,7.9
9092,364,21,4,504,504,64,LB,25,150000000,0,0,0.02,0.02,89,81,4,2,6.1
9093,352,7,1,219,219,57,CB,21,10000000,0,0,0.2,0.06,66,63,7,0,8.3
9094,293,27,5,200,200,3,GK,22,60000000,0,0,0,0,36,34,2,1,5.8
9095,133,12,2,418,418,61,RW,24,2000000,1,1,0.02,0.03,61,60,8,2,8.2
9096,220,11,2,512,512,14,RB,24,8000000,0,0,0.04,0.03,69,55,5,1,8.2
9097,393,4,1,704,704,67,RB,35,1000000,0,0,0.07,0.29,72,52,9,2,7.9
9098,84,2,1,616,616,64,LW,31,2000000,0,0,0.1,0.04,51,32,2,0,5.9
9099,425,10,2,250,250,49,RW,36,8000000,0,0,0.69,0.19,59,33,0,0,8.7
9100,380,27,5,196,196,4,GK,27,60000000,0,0,0,0,30,19,8,5,7.8
9101,447,1,1,601,601,22,CAM,17,2000000,1,0,0.59,0.21,82,72,10,10,8.2
9102,222,31,5,468,468,77,CB,27,8000000,0,0,0.03,0.05,68,65,3,2,6.1
9103,111,30,5,145,145,23,CM,18,15000000,0,0,0.24,0.01,55,45,0,0,7.8
9104,180,24,4,453,453,34,CAM,32,100000000,0,0,0.5,0.18,60,38,1,1,7.7
9105,464,27,5,196,196,49,LW,31,15000000,0,0,0.4,0,46,37,6,1,6.9
9106,248,25,4,610,610,52,ST,29,10000000,0,0,0.22,0.09,23,22,6,4,5.9
9107,426,23,4,332,332,62,RB,26,20000000,0,0,0.01,0.02,82,67,10,2,8.7
9108,226,9,2,641,641,70,RW,30,30000000,0,0,0.06,0.17,70,52,1,1,5.9
9109,202,23,4,358,358,64,RW,28,80000000,0,0,0.17,0.04,51,36,0,0,8.3
9110,397,27,5,12,12,77,LB,22,120000000,0,0,0.08,0.11,86,84,10,3,5.6
9111,42,9,2,47,47,87,RB,26,30000000,0,0,0.01,0.06,69,62,1,1,8.6
9112,164,23,4,23,23,56,CM,30,50000000,1,0,0.04,0.12,66,56,4,3,5.7
9113,302,27,5,413,413,11,RW,23,500000,1,0,0.14,0.07,40,28,3,2,7.2
9114,458,21,4,557,557,81,CM,34,15000000,0,0,0.05,0.03,57,47,8,7,6.4
9115,400,27,5,460,460,73,CM,35,8000000,0,0,0,0.54,57,51,3,1,7.7
9116,61,29,5,539,539,33,RW,28,120000000,0,0,0.07,0.09,49,35,2,1,5.8
9117,282,9,2,47,47,80,CM,34,8000000,0,0,0.15,0.19,100,85,2,1,7.5
9118,415,9,2,417,417,80,CDM,30,120000000,0,0,0.08,0.08,68,38,9,3,7.4
9119,222,24,4,75,75,20,CDM,20,150000000,0,0,0.04,0.04,53,48,3,1,8.9
9120,187,9,2,72,72,2,LW,17,5000000,0,0,0.13,0.54,58,40,2,1,6.3
9121,31,5,1,15,15,29,CF,25,3000000,0,0,0.32,0.23,52,28,9,7,6.1
9122,312,25,4,103,103,11,CB,29,8000000,0,0,0.07,0.07,70,51,0,0,6.3
9123,219,20,3,284,284,82,RW,35,1000000,0,1,0,0.39,53,46,1,0,7.8
9124,435,24,4,162,162,3,CDM,17,100000000,0,1,0.03,0.07,91,71,1,1,7.4
9125,435,19,3,235,235,81,CB,27,30000000,0,0,0.05,0.03,56,39,6,4,8.1
9126,101,20,3,557,557,34,ST,20,500000,0,1,0.04,0.15,34,19,8,6,7.4
9127,454,9,2,684,684,14,LB,23,100000000,0,0,0.06,0.06,88,74,1,1,6
9128,296,14,2,236,236,81,LB,29,5000000,0,0,0.06,0.07,79,78,7,4,8.6
9129,66,32,5,652,652,86,RW,18,150000000,0,0,0.23,0.24,46,36,4,2,8.5
9130,236,24,4,541,541,55,CAM,36,3000000,0,0,0.02,0.08,74,73,0,0,8.2
9131,130,6,1,466,466,89,CB,35,150000000,0,0,0.02,0.13,69,60,6,1,8.2
9132,243,25,4,348,348,10,RW,26,5000000,0,0,0.01,0.22,59,47,7,4,8
9133,53,30,5,678,678,73,ST,19,500000,1,0,0.36,0.03,35,19,8,5,7.4
9134,24,20,3,275,275,57,RB,33,2000000,0,0,0.01,0.04,72,47,5,2,6.2
9135,189,25,4,361,361,70,CB,32,50000000,0,0,0.03,0.05,79,53,2,1,8.7
9136,14,16,3,319,319,86,CAM,21,8000000,0,0,1.15,0.21,50,34,6,0,6.7
9137,314,27,5,685,685,32,LW,32,1000000,0,0,0.17,0,75,49,9,5,6.2
9138,74,22,4,222,222,59,LW,25,100000000,0,0,0.14,0.15,74,57,4,2,7.1
9139,199,25,4,573,573,70,ST,33,80000000,1,0,0.12,0.14,51,47,2,1,6
9140,309,4,1,584,584,67,CAM,17,2000000,0,1,0.11,0.02,68,64,2,0,8.1
9141,37,6,1,718,718,52,RB,32,20000000,0,0,0.12,0.01,74,74,0,0,5.6
9142,474,13,2,544,544,51,CM,20,20000000,0,0,0.05,0.19,91,82,9,4,8.6
9143,291,29,5,101,101,7,CDM,28,150000000,0,0,0.01,0.05,85,71,3,3,8.8
9144,235,27,5,676,676,52,CDM,35,10000000,0,0,0.1,0.09,99,83,3,1,8.1
9145,155,17,3,482,482,87,CDM,23,2000000,0,0,0.08,0.09,79,57,2,1,5.8
9146,214,11,2,329,329,72,ST,30,1000000,0,0,0.04,0.18,36,19,3,3,7.5
9147,156,14,2,74,74,64,CAM,32,1000000,1,1,0.18,0.19,66,65,4,4,8.3
9148,121,15,3,180,180,67,RB,26,120000000,0,0,0.02,0.28,76,53,5,1,7.3
9149,389,13,2,577,577,83,CB,27,40000000,0,0,0.08,0.04,51,33,1,1,6.9
9150,418,12,2,658,658,89,ST,34,120000000,0,0,0.28,0.13,27,15,6,1,6.6
9151,334,15,3,617,617,4,RW,35,3000000,0,0,0.01,0.03,67,51,2,2,6.2
9152,346,23,4,150,150,87,RB,19,80000000,0,0,0.07,0.03,46,26,7,4,6.8
9153,315,8,1,259,259,72,RW,21,500000,0,0,0.59,0.1,42,25,0,0,8.8
9154,165,15,3,679,679,76,CM,22,40000000,0,0,0.3,0.3,80,65,5,0,7.1
9155,347,25,4,528,528,47,GK,28,40000000,0,0,0,0,42,32,3,1,6.2
9156,401,13,2,279,279,73,CB,28,50000000,0,0,0.03,0.08,83,48,7,0,7.6
9157,39,16,3,730,730,72,CM,34,20000000,0,0,0.21,0.25,51,47,4,2,6.9
9158,411,32,5,374,374,49,CAM,26,10000000,0,0,0.23,0.01,57,37,9,5,8.6
9159,347,10,2,43,43,57,CDM,19,2000000,0,0,0.04,0.21,59,41,1,0,8.8
9160,217,28,5,135,135,40,RB,29,15000000,0,0,0.02,0.05,73,43,10,4,8.7
9161,370,10,2,623,623,54,CB,19,3000000,0,0,0.06,0.29,58,39,1,0,9
9162,216,22,4,723,723,75,CM,30,150000000,0,1,0.07,0.02,80,55,0,0,8.7
9163,324,17,3,575,575,52,CB,34,10000000,0,0,0,0.07,46,37,10,1,7.1
9164,482,16,3,239,239,60,LW,35,3000000,0,1,0.04,0.14,67,65,8,3,6.2
9165,369,20,3,447,447,48,CF,23,100000000,1,0,0.22,0.27,45,25,3,3,9
9166,462,20,3,122,122,44,CAM,33,80000000,0,0,0.18,0.24,64,49,7,3,8.7
9167,93,6,1,497,497,82,CM,33,5000000,0,0,0.05,0,72,42,9,7,8.8
9168,170,27,5,608,608,30,CM,35,120000000,0,1,0.14,0.03,99,92,1,0,8.2
9169,429,11,2,366,366,21,CF,28,8000000,0,0,0.63,0.01,37,33,7,7,6.7
9170,8,11,2,154,154,63,CM,20,3000000,0,0,0.13,0,63,59,10,8,7.7
9171,491,15,3,180,180,84,CM,30,120000000,0,0,0.08,0.18,56,54,9,1,6.9
9172,403,22,4,605,605,66,CB,34,100000000,0,0,0.01,0.06,55,48,10,5,6.3
9173,13,29,5,174,174,74,LW,30,50000000,0,0,0.09,0.09,40,28,3,3,7.2
9174,468,7,1,600,600,81,CB,26,3000000,0,0,0.03,0,79,69,4,4,8.9
9175,325,13,2,126,126,77,RW,36,120000000,0,0,0.03,0.02,40,30,6,2,8.1
9176,391,4,1,572,572,45,LB,28,1000000,0,0,0.04,0.04,70,49,8,1,7.6
9177,308,18,3,510,510,22,CAM,23,500000,0,1,0.11,0.1,79,75,6,1,7.5
9178,429,21,4,93,93,75,RB,31,500000,0,0,0.06,0.05,87,58,0,0,8.4
9179,344,27,5,547,547,13,CF,31,150000000,0,0,0.37,0.05,26,24,2,1,8.8
9180,286,13,2,493,493,80,CF,30,150000000,1,0,0.3,0.05,26,16,6,5,7.9
9181,236,32,5,532,532,64,CAM,18,100000000,0,0,0.69,0.24,78,64,1,0,5.8
9182,55,28,5,696,696,80,CF,31,60000000,0,0,0.49,0.03,35,28,2,1,8.8
9183,125,13,2,734,734,18,CDM,19,2000000,0,0,0.18,0.03,55,40,2,0,8.5
9184,292,11,2,524,524,52,ST,30,40000000,1,0,0.02,0.04,45,28,1,0,5.5
9185,146,21,4,293,293,72,CM,31,30000000,0,1,0.4,0.03,56,54,0,0,7.6
9186,125,23,4,68,68,76,ST,30,120000000,0,1,0.18,0.04,22,17,7,6,6.7
9187,3,26,4,709,709,64,RB,34,10000000,0,0,0.02,0.06,65,64,9,0,7
9188,397,24,4,309,309,85,CDM,18,50000000,0,0,0.02,0.34,94,69,4,0,8
9189,377,9,2,256,256,44,LW,35,5000000,1,0,0,0.1,43,36,0,0,8.3
9190,217,25,4,316,316,35,CB,17,10000000,0,0,0.1,0,80,62,3,2,6.4
9191,331,27,5,458,458,68,CF,18,20000000,1,0,0.29,0.11,49,33,5,4,7.3
9192,136,12,2,272,272,87,CAM,21,30000000,0,0,0.15,0.59,65,49,0,0,7.2
9193,270,17,3,582,582,36,CAM,35,500000,0,0,0.35,0.06,79,49,3,2,6.8
9194,11,9,2,556,556,81,LW,24,1000000,0,0,0.09,0.09,69,37,3,1,8.2
9195,490,2,1,368,368,61,CB,30,30000000,0,0,0.03,0,56,49,4,3,8.2
9196,336,17,3,677,677,66,CB,26,8000000,0,0,0.01,0.02,71,54,4,3,5.7
9197,48,31,5,456,456,73,CF,25,2000000,0,0,0.24,0.06,39,26,4,2,5.6
9198,123,7,1,143,143,9,CB,19,50000000,0,0,0.04,0.08,74,61,0,0,8.2
9199,186,21,4,470,470,69,CB,29,15000000,0,1,0.12,0.01,73,70,0,0,6.5
9200,416,27,5,43,43,4,CF,25,120000000,0,0,0.01,0.09,49,39,9,5,8.6
9201,278,5,1,205,205,37,RW,21,8000000,1,0,0.02,0.25,67,65,8,3,8.2
9202,23,14,2,393,393,77,LB,29,100000000,0,0,0.01,0.04,73,44,3,2,6.1
9203,318,28,5,563,563,67,GK,32,80000000,0,0,0,0,35,20,0,0,6.3
9204,329,2,1,726,726,31,CAM,32,500000,0,0,0.04,0,48,48,3,2,5.5
9205,36,3,1,138,138,84,CAM,26,40000000,0,1,0.07,0.01,56,49,7,0,7.8
9206,447,32,5,173,173,70,CDM,34,1000000,0,0,0.07,0.06,99,67,6,3,6.1
9207,119,1,1,662,662,5,LW,20,15000000,0,0,0.02,0.25,61,52,5,1,5.7
9208,457,31,5,408,408,43,ST,29,120000000,0,0,0.5,0.02,28,21,9,0,7.5
9209,156,27,5,43,43,18,CM,32,50000000,1,0,0.16,0.07,55,33,9,9,6.5
9210,406,12,2,502,502,73,CM,24,15000000,0,1,0.33,0.09,87,61,3,1,6.3
9211,375,24,4,415,415,10,RW,31,3000000,0,1,0.2,0.06,75,67,4,2,6.8
9212,388,23,4,190,190,26,ST,21,5000000,0,0,0.69,0.28,38,26,7,6,6
9213,210,14,2,54,54,53,RB,33,120000000,0,0,0,0.08,69,69,7,3,6.6
9214,489,27,5,556,556,25,CDM,34,8000000,0,0,0.11,0.02,62,60,0,0,6
9215,440,9,2,466,466,80,CAM,33,8000000,0,0,0.3,0.08,79,49,2,2,7.4
9216,72,31,5,323,323,72,LB,19,60000000,0,0,0.04,0,78,65,0,0,6
9217,290,9,2,417,417,49,CDM,35,2000000,0,1,0.07,0.15,99,78,4,3,7.6
9218,438,12,2,551,551,73,CB,22,40000000,0,0,0.01,0.04,55,50,8,6,6
9219,98,6,1,497,497,59,CDM,31,80000000,1,1,0.25,0.41,86,73,2,0,8.5
9220,309,23,4,232,232,69,CF,21,20000000,0,0,0.2,0.12,26,20,1,0,8.4
9221,267,3,1,406,406,61,CB,21,15000000,0,0,0.05,0.06,62,48,6,2,8.2
9222,311,9,2,171,171,60,LB,29,100000000,0,0,0.02,0.22,74,63,7,3,6.8
9223,18,9,2,617,617,67,RB,35,80000000,0,0,0.18,0.02,61,36,0,0,5.8
9224,288,17,3,444,444,64,CAM,26,20000000,0,0,0.16,0.56,52,35,10,0,8.5
9225,237,5,1,295,295,36,LW,30,3000000,0,0,0.08,0.15,68,45,2,1,8.2
9226,363,20,3,218,218,49,LW,30,8000000,0,0,0.15,0.22,46,26,5,3,7.5
9227,154,31,5,456,456,55,CM,31,5000000,0,0,0.23,0.03,69,59,4,4,6.6
9228,12,26,4,436,436,6,CM,33,15000000,0,0,0.11,0.05,62,38,1,1,6
9229,136,19,3,194,194,68,RW,24,120000000,0,0,0.03,0.05,35,23,1,0,6.3
9230,50,12,2,272,272,41,ST,24,15000000,1,0,0.05,0,31,21,5,3,7.2
9231,109,7,1,570,570,79,ST,35,15000000,0,0,0.58,0.04,45,30,8,2,7.5
9232,482,27,5,556,556,56,CB,26,60000000,0,0,0.01,0.04,45,26,1,0,8.8
9233,497,9,2,2,2,67,RB,21,60000000,0,0,0.01,0.04,41,22,1,1,7.3
9234,120,31,5,438,438,71,CM,27,80000000,0,0,0.01,0.05,85,53,4,1,8
9235,130,22,4,476,476,90,RW,25,500000,0,0,0.01,0.04,54,30,5,5,7.9
9236,114,23,4,347,347,48,CB,24,50000000,0,0,0.05,0.05,88,87,2,1,6.2
9237,430,4,1,606,606,75,LB,29,1000000,0,0,0.04,0.32,88,72,3,0,8.2
9238,253,25,4,232,232,60,CB,25,10000000,0,0,0.06,0.04,49,40,5,5,5.5
9239,282,19,3,454,454,11,RW,17,30000000,0,0,0.11,0,74,69,6,0,8.9
9240,52,5,1,261,261,58,LW,32,15000000,0,0,0.71,0.01,57,41,10,6,8.6
9241,492,19,3,208,208,5,CDM,36,10000000,0,1,0.09,0.08,99,87,6,0,8.2
9242,237,11,2,494,494,18,LB,18,40000000,0,0,0.01,0.11,75,55,7,1,5.7
9243,362,23,4,150,150,30,ST,24,3000000,0,0,0.04,0.1,24,17,3,2,6
9244,336,22,4,496,496,85,CDM,19,10000000,0,2,0.05,0.38,95,63,10,4,6.5
9245,129,30,5,166,166,55,RW,27,20000000,0,0,0.23,0.02,61,54,6,2,8.8
9246,146,25,4,481,481,20,GK,31,8000000,0,0,0,0,34,18,3,0,6
9247,498,23,4,23,23,64,CDM,26,5000000,0,0,0.05,0.18,56,30,6,3,7.9
9248,495,25,4,595,595,52,LB,21,1000000,0,0,0.03,0.04,80,44,0,0,7.7
9249,79,25,4,159,159,1,CB,24,8000000,0,1,0.04,0.03,58,54,2,1,6.6
9250,294,5,1,73,73,85,CB,20,120000000,0,0,0.08,0.29,52,35,10,9,8
9251,369,5,1,630,630,80,RW,23,50000000,0,1,0.09,0.18,41,34,1,0,8.4
9252,185,16,3,198,198,48,CAM,25,3000000,0,0,0.2,0.08,74,62,2,2,7.7
9253,329,5,1,679,679,8,CM,21,60000000,0,0,0.18,0.16,80,49,10,3,6
9254,104,8,1,169,169,68,LW,30,150000000,0,0,0.03,0.05,42,26,6,1,6
9255,156,25,4,102,102,65,LW,21,120000000,0,0,0.19,0.09,42,35,0,0,6.7
9256,296,30,5,59,59,28,CM,26,80000000,0,0,0.03,0.01,70,50,2,2,5.6
9257,489,30,5,529,529,29,LB,27,20000000,0,0,0.02,0.03,57,57,3,2,6.6
9258,25,23,4,472,472,29,RW,19,8000000,0,0,0,0.24,41,30,9,1,8.2
9259,369,20,3,557,557,61,LB,34,80000000,0,0,0.01,0.25,49,47,0,0,8.7
9260,465,20,3,585,585,64,GK,36,40000000,0,0,0,0,40,29,9,4,8.8
9261,45,21,4,61,61,77,CM,33,3000000,0,0,0.02,0.09,87,79,7,4,6.3
9262,233,9,2,321,321,53,LW,22,10000000,0,0,0.03,0.65,40,28,2,2,5.7
9263,315,27,5,414,414,73,CAM,32,40000000,1,0,0.39,0.02,75,71,5,3,6.2
9264,395,19,3,372,372,75,CB,19,500000,0,0,0.03,0.09,70,44,6,5,8.5
9265,210,5,1,499,499,64,LW,24,5000000,0,0,0.13,0.1,69,47,7,2,5.9
9266,277,8,1,342,342,47,LB,33,5000000,0,0,0,0.06,46,36,5,2,8.7
9267,358,18,3,91,91,65,RW,27,10000000,0,0,0.42,0.01,48,29,10,9,6.2
9268,337,1,1,523,523,70,ST,32,60000000,0,0,0.13,0.01,35,27,1,1,6.1
9269,172,15,3,617,617,45,RW,31,8000000,0,0,0.12,0.03,35,32,8,7,6.1
9270,308,9,2,258,258,58,LW,20,100000000,0,0,0.11,0.04,62,55,2,1,8.2
9271,37,25,4,86,86,39,LB,32,3000000,0,0,0.04,0,85,51,9,3,6
9272,300,13,2,470,470,86,RB,29,60000000,0,0,0.13,0.11,44,29,1,1,7.8
9273,23,14,2,602,602,84,CAM,27,3000000,1,1,0.18,0.43,73,67,10,6,8.7
9274,246,24,4,288,288,3,CB,19,80000000,0,0,0.02,0.05,85,49,4,2,8.6
9275,173,1,1,519,519,74,CM,26,15000000,0,0,0,0.19,96,94,1,1,6
9276,219,30,5,211,211,54,RB,22,80000000,0,0,0.15,0.02,51,40,6,2,5.5
9277,134,25,4,610,610,67,ST,20,120000000,0,0,0.74,0,47,47,3,1,5.5
9278,35,14,2,602,602,83,CAM,36,20000000,0,0,0.09,0.08,69,68,6,2,7.5
9279,208,7,1,629,629,29,CM,25,60000000,0,0,0.18,0.06,77,74,4,2,7.2
9280,63,1,1,582,582,59,CB,28,3000000,0,0,0.03,0.02,40,37,10,1,7.2
9281,116,19,3,709,709,45,CDM,29,15000000,0,0,0.01,0,88,80,10,0,5.5
9282,458,13,2,395,395,85,GK,34,1000000,0,0,0,0,43,24,5,5,6.6
9283,320,28,5,695,695,57,LW,24,50000000,0,0,0.1,0.07,68,65,10,2,5.8
9284,461,9,2,466,466,77,CF,17,500000,0,0,1.23,0.02,28,23,6,1,7.5
9285,460,26,4,24,24,72,LB,30,20000000,0,0,0.04,0.06,72,49,1,0,8.6
9286,217,17,3,501,501,31,RW,23,1000000,0,0,0.41,1.24,37,21,10,9,8.2
9287,185,1,1,240,240,90,LW,25,80000000,0,2,0.29,0.19,50,32,0,0,6.1
9288,62,16,3,357,357,68,LB,23,15000000,0,0,0.12,0.01,90,79,6,0,5.6
